index,RECSYEAR,COUNTRY,DOEID,REGIONC,REGIONNAME,DIVISION,DIVISIONNAME,TYPEHUQ,CELLAR,STORIES,PRKGPLC1,YEARMADE,OCCUPYY,BEDROOMS,NCOMBATH,NHAFBATH,OTHROOMS,TOTROOMS,DOOR1SUM,WINDOWS,ADQINSUL,DRAFTY,UGASHERE,FUELPOOL,SIZRFRI1,TYPERFR1,AGERFRI1,ICE,SIZRFRI2,TYPERFR2,AGERFRI2,NUMFREEZ,SIZFREEZ,AGEFRZR,STOVENFUEL,OVENUSE,AMTMICRO,NUMMEAL,TOASTER,COFFEE,DWASHUSE,WASHLOAD,WASHTEMP,RNSETEMP,DRYRUSE,EQUIPM,FUELHEAT,EQUIPAGE,PROTHERM,TEMPHOME,TEMPGONE,TEMPNITE,EQUIPAUX,REVERSE,WARMAIR,STEAMR,PERMELEC,PIPELESS,ROOMHEAT,WOODKILN,CARRYEL,CARRYKER,CHIMNEY,RANGE,DIFEQUIP,ELECAUX,UGASAUX,LPGAUX,FOKRAUX,WOODAUX,OTHERAUX,ATTCHEAT,GARGHEAT,COOLTYPE,AGECENAC,USECENAC,NUMBERAC,WWACAGE,USEWWAC,NUMCFAN,FUELH2O,WHEATAGE,WHEATSIZ,LGTOUTNUM,ESDISHW,PGASHEAT,LPGPAY,FOPAY,HHSEX,HHAGE,EMPLOYHH,HOUSEHOLDER_RACE,NHSLDMEM,ATHOME,MONEYPY,ELWATER,LPOTHER,TOTCSQFT,TOTHSQFT,TOTUSQFT,NWEIGHT,CDD65,HDD65,GALLONLP,CUFEETNG,BTUEL,BTUELSPH,BTUELCOL,BTUELWTH,BTUELRFG,BTUELOTH,BTULP,BTULPSPH,BTULPWTH,BTULPOTH,BTUNG,BTUNGSPH,BTUNGWTH,BTUNGOTH,BTUFO,BTUFOSPH,BTUFOWTH,BTUFOOTH,DOLLARNG,DOLNGSPH,DOLNGWTH,DOLNGOTH,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELOTH,DOLLARLP,DOLLPSPH,DOLLPWTH,DOLLPOTH,DOLLARFO,DOLFOSPH,DOLFOWTH,DOLFOOTH,GALLONFO,TOTALBTU,TOTALDOLLAR,WOODAMT,PERIODFO,PERIODLP,PERIODEL,PERIODNG,KOWNRENT,SWIMPOOL,POOL,RECBATH,FUELTUB,NUMFRIG,UPRTFRZR,STOVEN,STOVE,OVEN,MICRO,DISHWASH,CWASHER,DRYER,DRYRFUEL,DNTHEAT,THERMAIN,AIRCOND,CENACHP,USEEL,ELWARM,ELCOOL,ELFOOD,ELOTHER,UGWARM,UGWATER,UGCOOK,UGOTH,USELP,LPWARM,LPWATER,LPCOOK,USEFO,FOWARM,FOWATER,USEWOOD,WOODLOGS,WDPELLET,WDOTHER,WDWARM,WDWATER,USESOLAR,SOLWATER,SOLOTHER,TVAUDIOEQUIP,PCOFFEQUIP,PHONE
13117,2009,United States,9032,1,Northeast,2,Middle Atlantic,3,1.0,20.0,0.0,3,6,3.0,1,0,3,6,0,41,2,4,1,1.0,3.0,21.0,2.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,1.0,5.0,3.0,4,1,1,13.0,3.0,3.0,3.0,1.0,3.0,1.0,42.0,1.0,64.0,60.0,60.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,2.0,5,1.0,41.0,2.0,0.0,0,1.0,1.0,1.0,1,63,1,1,2,0,10,0,1,177,1064,532,5021.95,384,6603,0.0,507.0,20318.0,1669.34,418.15,0.0,2254.26,15976.26,0.0,0.0,0.0,0.0,51968.0,36399.77,12712.91,2855.33,0.0,0.0,0.0,0.0,782.0,547.73,191.3,42.97,908.0,74.6,18.69,0.0,100.74,713.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72286.0,1690.0,1.0,1.0,5.0,1,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,1,5.0,1.0,1.0,1,0.0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,6,0,2
16916,2015,United States,10979,1,Northeast,1,New England,1,1.0,10.0,1.0,5,5,3.0,2,0,4,7,1,41,2,4,0,1.0,3.0,21.0,3.0,0.0,3.0,22.0,3.0,1.0,1.0,2.0,5.0,10.0,25.0,1,1,1,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,80.0,75.0,78.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,4,3.0,3.0,1.0,2.0,0,1.0,1.0,1.0,2,76,0,1,2,5,1,0,0,0,1152,0,20640.34222,486,7712,310.9290000000001,0.0,24460.188,0.0,0.0,0.0,2544.789,25842.89,28398.193,28398.193,0.0,0.0,0.0,0.0,0.0,0.0,47186.738,26495.937,20690.801,0.0,0.0,0.0,0.0,0.0,1312.51,0.0,0.0,0.0,136.55,1386.5200000000002,758.68,758.68,0.0,0.0,880.4,494.35,386.04,0.0,343.295,100045.119,2951.59,0.5,5.0,1.0,1,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,1,5.0,1.0,1.0,0,0.0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1.0,0.0,0.0,0,0,0,0,0,13,4,2
16809,2015,United States,10869,1,Northeast,1,New England,2,1.0,10.0,0.0,2,6,4.0,1,0,3,7,0,30,3,3,0,1.0,3.0,22.0,2.0,0.0,3.0,22.0,3.0,0.0,3.0,3.0,5.0,3.0,2.0,2,1,0,0.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,5.0,2,5.0,3.0,2.0,1.0,0,1.0,1.0,1.0,1,39,1,1,3,0,1,1,0,192,1344,1344,23861.3425,447,7555,0.0,0.0,25869.113,0.0,1418.736,12643.022,1479.371,12791.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90583.138,90583.138,0.0,0.0,0.0,0.0,0.0,0.0,1090.57,0.0,59.81,532.99,62.37,539.24,0.0,0.0,0.0,0.0,1474.95,1474.95,0.0,0.0,659.015,116452.25099999999,2565.52,0.5,1.0,5.0,1,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,1,5.0,1.0,1.0,1,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0,0,0,0,0,6,1,2
12338,2009,United States,8209,1,Northeast,2,Middle Atlantic,2,1.0,20.0,0.0,1,5,3.0,1,0,5,8,1,41,2,4,1,1.0,3.0,21.0,3.0,1.0,3.0,22.0,3.0,1.0,2.0,41.0,1.0,3.0,2.0,3,0,1,13.0,2.0,2.0,3.0,2.0,2.0,1.0,41.0,1.0,62.0,62.0,62.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.0,0.0,2.0,3.0,3.0,1.0,3.0,1.0,2,1.0,41.0,2.0,0.0,1,1.0,1.0,1.0,1,71,0,1,1,1,7,0,1,220,1099,2100,10734.45,297,6973,0.0,633.0,16590.0,0.0,125.7,0.0,2634.45,13829.37,0.0,0.0,0.0,0.0,64883.0,50430.64,10480.93,3971.44,0.0,0.0,0.0,0.0,966.0,750.83,156.04,59.13,965.0,0.0,7.31,0.0,153.21,804.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81473.0,1931.0,3.0,1.0,5.0,1,1.0,1,0.0,0.0,0,5.0,1,1.0,1,0,0,1,1,1,1,1.0,1.0,1.0,1,0.0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1.0,0.0,0.0,1,0,0,0,0,10,0,2
5134,2009,United States,504,1,Northeast,2,Middle Atlantic,2,0.0,10.0,1.0,2,7,3.0,1,0,3,6,1,30,2,4,1,1.0,3.0,1.0,3.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,3,1,1,13.0,2.0,2.0,3.0,1.0,2.0,1.0,5.0,1.0,68.0,62.0,62.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,1.0,41.0,1.0,0,1.0,5.0,2.0,0.0,0,1.0,1.0,1.0,2,52,1,1,2,0,16,0,1,173,1040,400,6912.44,401,6492,0.0,817.0,10707.0,1558.41,189.13,0.0,1573.57,7385.42,0.0,0.0,0.0,0.0,83743.0,57596.3,20121.09,6025.61,0.0,0.0,0.0,0.0,1161.0,798.51,278.96,83.54,570.0,82.95,10.07,0.0,83.76,393.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94450.0,1731.0,1.0,1.0,5.0,1,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,1,5.0,1.0,1.0,1,0.0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,3,2
1593,2001,United States,2653,1,Northeast,2,Middle Atlantic,5,9.0,10.0,9.0,5,1,1.0,1,0,3,5,1,2,1,4,1,1.0,4.0,2.0,2.0,0.0,9.0,9.0,4.0,0.0,9.0,4.0,1.0,5.0,1.0,3,1,1,30.0,9.0,9.0,9.0,9.0,3.0,1.0,5.0,9.0,70.0,66.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,1.0,5.0,1.0,0.0,3.0,9.0,1,1.0,3.0,0.0,0.0,0,1.0,9.0,9.0,2,62,0,1,2,1,8,0,0,1304,1304,0,27593.0,1251,4242,0.0,332.0,20264.0,0.0,3465.0,0.0,4481.0,15595.0,0.0,0.0,0.0,0.0,34177.0,16663.0,12728.0,4786.0,0.0,0.0,0.0,0.0,434.0,211.0,162.0,61.0,871.0,0.0,149.0,0.0,193.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54441.0,1305.0,0.0, , ,1,5,1,9.0,9.0,0,5.0,1,9.0,1,0,0,1,1,0,0,5.0,9.0,0.0,1,0.0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9.0,9.0,0.0,0,0,0,0,0,3,2,2
3498,2001,United States,4635,1,Northeast,1,New England,4,0.0,10.0,9.0,1,1,2.0,1,0,3,6,0,4,2,3,1,1.0,3.0,2.0,3.0,0.0,9.0,9.0,4.0,1.0,4.0,5.0,1.0,1.0,9.0,2,0,1,13.0,9.0,9.0,9.0,9.0,2.0,1.0,3.0,1.0,68.0,65.0,65.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,2.0,4.0,9.0,1.0,3.0,1.0,0,1.0,3.0,2.0,0.0,0,1.0,9.0,9.0,2,39,1,1,3,0,6,0,0,203,1017,0,19026.0,760,5397,0.0,783.0,21898.0,0.0,1150.0,0.0,3501.0,21982.0,0.0,0.0,0.0,0.0,80571.0,63562.0,10803.0,6206.0,0.0,0.0,0.0,0.0,1046.0,825.0,140.0,81.0,751.0,0.0,39.0,0.0,120.0,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102469.0,1797.0,0.0, , ,1,1,2,9.0,9.0,0,5.0,1,1.0,1,0,0,0,0,0,0,5.0,9.0,1.0,1,9.0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9.0,9.0,0.0,0,0,0,0,0,2,1,1
13996,2009,United States,9979,1,Northeast,2,Middle Atlantic,5,0.0,10.0,1.0,3,8,2.0,1,0,1,3,1,20,1,3,1,1.0,3.0,22.0,3.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,5.0,3.0,3.0,3,1,1,30.0,2.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,75.0,70.0,75.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,3.0,2.0,1.0,3.0,1.0,0,1.0,3.0,2.0,0.0,0,2.0,1.0,1.0,2,29,1,1,2,0,20,0,0,1059,1059,0,7100.19,380,6587,0.0,505.0,36389.0,0.0,1247.45,0.0,3680.12,31461.42,0.0,0.0,0.0,0.0,51763.0,42247.92,9515.08,0.0,0.0,0.0,0.0,0.0,755.0,616.22,138.78,0.0,1438.0,0.0,49.3,0.0,145.43,1243.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88152.0,2193.0,1.0,1.0,5.0,1,5.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,1,0,0,5.0,1.0,1.0,1,0.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,6,6,0
10192,2009,United States,5925,1,Northeast,2,Middle Atlantic,4,0.0,10.0,1.0,5,7,2.0,1,0,2,4,0,30,2,3,1,1.0,5.0,21.0,2.0,1.0,3.0,22.0,3.0,1.0,2.0,3.0,1.0,5.0,1.0,3,0,0,13.0,2.0,2.0,3.0,1.0,3.0,1.0,41.0,0.0,68.0,68.0,68.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,2,1.0,41.0,2.0,0.0,0,1.0,1.0,1.0,1,70,2,2,3,0,8,0,0,527,1055,0,9069.89,1034,4733,0.0,695.0,10741.0,0.0,800.7,0.0,2788.04,7152.27,0.0,0.0,0.0,0.0,71238.0,37291.41,20747.85,13198.74,0.0,0.0,0.0,0.0,1174.0,614.56,341.92,217.52,768.0,0.0,57.25,0.0,199.35,511.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81979.0,1942.0,1.0,1.0,5.0,1,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,1,1.0,1.0,1.0,1,0.0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,7,0,2
6630,2009,United States,2114,1,Northeast,2,Middle Atlantic,5,0.0,10.0,1.0,1,8,3.0,1,0,2,5,0,30,3,1,1,1.0,3.0,22.0,2.0,0.0,3.0,22.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,4,0,0,13.0,3.0,2.0,2.0,1.0,5.0,5.0,41.0,0.0,69.0,70.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,0,5.0,3.0,2.0,0.0,0,1.0,1.0,1.0,1,40,1,1,3,1,7,1,0,0,950,238,8140.75,374,7285,0.0,399.0,69390.0,24349.86,0.0,18956.05,5422.53,20661.56,0.0,0.0,0.0,0.0,40898.0,0.0,0.0,40898.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,512.0,2133.0,748.5,0.0,582.7,166.69,635.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110288.0,2645.0,1.0,1.0,5.0,1,1.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,0,5.0,1.0,0.0,0,0.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,6,2,2
1114,2001,United States,2150,1,Northeast,2,Middle Atlantic,3,1.0,20.0,0.0,1,1,2.0,1,0,2,5,0,3,2,4,1,1.0,4.0,2.0,4.0,0.0,9.0,9.0,4.0,1.0,2.0,3.0,1.0,3.0,3.0,2,0,1,13.0,2.0,2.0,2.0,1.0,3.0,1.0,5.0,1.0,65.0,65.0,65.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.0,9.0,2.0,4.0,9.0,1.0,1.0,1.0,2,1.0,4.0,2.0,0.0,0,1.0,9.0,9.0,2,50,0,2,2,1,5,0,0,620,1240,0,19058.0,704,5263,0.0,777.0,26204.0,1844.0,1859.0,0.0,6270.0,22243.0,0.0,0.0,0.0,0.0,79953.0,54275.0,19363.0,6315.0,0.0,0.0,0.0,0.0,1011.0,686.0,245.0,80.0,938.0,66.0,67.0,0.0,224.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106157.0,1949.0,0.0, , ,1,1,1,0.0,9.0,0,5.0,1,2.0,1,0,0,1,0,1,1,5.0,9.0,1.0,1,9.0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,9.0,9.0,0.0,0,0,0,0,0,5,1,1
5822,2009,United States,1245,1,Northeast,1,New England,1,0.0,10.0,0.0,5,8,2.0,1,0,2,4,0,41,1,4,0,1.0,2.0,22.0,3.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,5.0,5.0,3.0,4,1,1,13.0,2.0,3.0,3.0,1.0,3.0,3.0,5.0,0.0,70.0,65.0,65.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,1,5.0,41.0,1.0,0.0,0,1.0,1.0,1.0,2,23,1,1,2,1,16,1,1,938,938,0,4251.03,484,6492,0.0,0.0,51003.0,3445.56,968.35,14751.16,3490.2,28347.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51019.0,51019.0,0.0,0.0,0.0,0.0,0.0,0.0,2387.0,161.26,45.32,690.37,163.35,1326.71,0.0,0.0,0.0,0.0,905.0,905.0,0.0,0.0,368.0,102022.0,3292.0,1.0,5.0,5.0,1,1.0,1,0.0,0.0,0,5.0,1,2.0,0,1,1,1,0,1,1,5.0,1.0,1.0,1,0.0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1.0,0.0,0.0,0,0,0,0,0,5,2,0
17723,2015,United States,11822,1,Northeast,2,Middle Atlantic,5,1.0,10.0,1.0,3,7,2.0,1,1,3,5,0,20,2,4,1,1.0,3.0,22.0,41.0,0.0,3.0,22.0,3.0,0.0,3.0,3.0,1.0,6.0,12.0,2,1,1,1.0,3.0,2.0,3.0,3.0,3.0,1.0,5.0,0.0,80.0,68.0,65.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,5.0,2.0,1.0,2.0,1.0,0,1.0,2.0,2.0,1.0,0,2.0,1.0,1.0,1,85,0,1,1,5,2,0,0,994,994,0,27104.19708,913,5239,0.0,347.21,10732.0,0.0,1383.375,0.0,1781.849,9888.564,0.0,0.0,0.0,0.0,35199.379,19592.931,10986.236,4620.213,0.0,0.0,0.0,0.0,417.0,232.11,130.15,54.73,521.0,0.0,67.17,0.0,86.51,480.11000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45931.379,938.0,0.5,5.0,5.0,5,5.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,1,0,0,5.0,1.0,1.0,1,0.0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,0,1
12466,2009,United States,8343,1,Northeast,1,New England,4,1.0,10.0,1.0,1,8,3.0,1,1,3,6,0,41,2,3,1,1.0,5.0,21.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,6.0,3.0,3,1,1,13.0,2.0,3.0,3.0,1.0,3.0,1.0,41.0,1.0,70.0,70.0,68.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,0,1.0,3.0,2.0,0.0,0,1.0,1.0,1.0,2,39,1,1,3,1,11,0,1,0,1312,656,7420.94,422,6918,0.0,480.0,4190.0,0.0,0.0,0.0,1290.81,2899.2,0.0,0.0,0.0,0.0,49200.0,33508.28,11096.83,4594.89,0.0,0.0,0.0,0.0,724.0,493.09,163.3,67.62,298.0,0.0,0.0,0.0,91.8,206.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53390.0,1022.0,1.0,1.0,5.0,1,1.0,1,0.0,0.0,0,5.0,2,2.0,1,0,0,1,0,1,1,5.0,1.0,1.0,0,0.0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,2,0
16168,2015,United States,10213,1,Northeast,1,New England,1,1.0,10.0,1.0,3,5,2.0,1,0,2,4,0,41,3,3,0,1.0,2.0,22.0,42.0,0.0,3.0,22.0,3.0,1.0,2.0,2.0,2.0,5.0,7.0,2,1,1,0.0,7.0,3.0,3.0,3.0,3.0,3.0,42.0,0.0,70.0,65.0,75.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,1,5.0,42.0,1.0,1.0,0,1.0,1.0,1.0,1,64,2,1,2,2,2,1,0,0,1050,0,5400.091445,488,7698,78.214,0.0,13162.459,0.0,0.0,4327.4940000000015,2106.363,10001.645,7143.571,0.0,0.0,7143.571,0.0,0.0,0.0,0.0,40064.019,40064.019,0.0,0.0,0.0,0.0,0.0,0.0,788.0,0.0,0.0,259.07,126.1,598.41,312.01,0.0,0.0,312.01,685.17,685.17,0.0,0.0,291.476,60370.049000000006,1785.18,1.1,1.0,2.0,1,1.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,0,5.0,1.0,1.0,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1.0,1.0,0.0,1,0,0,0,0,2,0,2
13013,2009,United States,8926,1,Northeast,1,New England,4,0.0,10.0,1.0,1,5,3.0,1,0,2,6,0,41,2,3,1,1.0,3.0,1.0,1.0,0.0,3.0,22.0,3.0,1.0,2.0,41.0,1.0,3.0,2.0,1,1,0,13.0,3.0,1.0,3.0,1.0,2.0,1.0,5.0,0.0,70.0,50.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0,3,1.0,1.0,1.0,0.0,0,1.0,1.0,1.0,2,58,1,2,4,0,23,0,0,222,1332,0,4811.74,631,5780,0.0,1374.0,22492.0,0.0,315.0,0.0,1708.62,20468.39,0.0,0.0,0.0,0.0,140835.0,73201.45,28659.6,38973.96,0.0,0.0,0.0,0.0,2005.0,1042.13,408.01,554.85,1098.0,0.0,15.38,0.0,83.41,999.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163327.0,3103.0,1.0,1.0,5.0,5,1.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,0,5.0,1.0,1.0,1,0.0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,12,0,1
9816,2009,United States,5532,1,Northeast,1,New England,3,1.0,20.0,0.0,5,7,2.0,1,1,3,5,1,42,1,4,0,1.0,3.0,21.0,2.0,1.0,3.0,22.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,4,0,1,13.0,2.0,2.0,3.0,1.0,7.0,2.0,3.0,0.0,68.0,68.0,68.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0,3,5.0,5.0,3.0,0.0,1,1.0,1.0,1.0,2,56,1,1,2,1,11,1,1,197,1034,443,4123.95,510,6071,200.0,0.0,40037.0,2003.65,347.24,10286.46,6045.28,21353.89,18266.0,16804.98,0.0,1460.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2092.0,104.69,18.14,537.47,315.87,1115.75,392.0,360.2,0.0,31.84,0.0,0.0,0.0,0.0,0.0,58303.0,2484.0,1.0,1.0,1.0,1,1.0,1,0.0,0.0,0,5.0,2,2.0,1,0,0,1,1,1,1,5.0,1.0,0.0,1,0.0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,12,9,2
6645,2009,United States,2130,1,Northeast,2,Middle Atlantic,5,0.0,10.0,1.0,3,8,2.0,1,0,3,5,1,41,3,3,1,1.0,3.0,22.0,2.0,0.0,3.0,22.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1,1,0,13.0,2.0,2.0,3.0,1.0,7.0,1.0,2.0,1.0,70.0,65.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0,5.0,41.0,3.0,0.0,0,2.0,1.0,1.0,2,21,2,6,3,1,10,1,0,964,964,0,14682.21,823,5281,0.0,326.0,41149.0,0.0,3331.79,17505.36,4822.03,15489.82,0.0,0.0,0.0,0.0,33415.0,25077.49,0.0,8337.51,0.0,0.0,0.0,0.0,472.0,354.23,0.0,117.77,1967.0,0.0,159.27,836.79,230.5,740.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74564.0,2439.0,1.0,1.0,5.0,5,5.0,2,0.0,0.0,0,5.0,1,1.0,1,0,0,1,0,0,0,5.0,1.0,1.0,1,0.0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,5,5,0
13812,2009,United States,9783,1,Northeast,2,Middle Atlantic,5,0.0,10.0,1.0,1,5,1.0,1,0,2,3,0,30,1,4,1,1.0,3.0,22.0,3.0,0.0,3.0,22.0,3.0,1.0,2.0,3.0,1.0,0.0,2.0,3,0,0,13.0,1.0,2.0,3.0,1.0,2.0,3.0,5.0,0.0,60.0,60.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,0,1.0,3.0,3.0,0.0,0,1.0,1.0,2.0,1,85,0,1,1,0,3,0,0,0,994,0,10252.69,1037,4732,0.0,213.0,2736.0,0.0,0.0,0.0,1329.95,1406.05,0.0,0.0,0.0,0.0,21833.0,0.0,19045.14,2787.86,49049.0,49049.0,0.0,0.0,318.0,0.0,277.39,40.61,238.0,0.0,0.0,0.0,115.69,122.31,0.0,0.0,0.0,0.0,900.0,900.0,0.0,0.0,354.0,73618.0,1456.0,1.0,5.0,5.0,1,5.0,2,0.0,0.0,0,5.0,1,2.0,1,0,0,1,0,1,0,5.0,1.0,0.0,0,0.0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0
7218,2009,United States,2741,1,Northeast,1,New England,2,1.0,20.0,0.0,1,8,3.0,1,0,4,7,1,42,2,3,1,1.0,5.0,21.0,41.0,1.0,3.0,22.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,5,1,1,12.0,3.0,1.0,3.0,1.0,2.0,3.0,5.0,0.0,63.0,60.0,60.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,4,1.0,2.0,3.0,0.0,0,1.0,1.0,1.0,1,34,1,1,3,0,13,0,0,1482,1482,741,4133.56,554,6470,0.0,245.0,31912.0,2075.02,2600.78,0.0,7379.12,19857.08,0.0,0.0,0.0,0.0,25113.0,0.0,18550.85,6562.15,98193.0,98192.69,0.0,0.0,469.0,0.0,346.45,122.55,1456.0,94.67,118.66,0.0,336.68,905.99,0.0,0.0,0.0,0.0,1726.0,1726.44,0.0,0.0,708.0,155218.0,3651.0,1.0,1.0,5.0,1,1.0,1,0.0,0.0,0,5.0,1,2.0,1,0,0,1,1,1,1,1.0,1.0,1.0,1,0.0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0,0,0,0,0,9,4,2
