,REGIONC,DIVISION,CELLAR,STORIES,PRKGPLC1,YEARMADE,OCCUPYY,BEDROOMS,NCOMBATH,NHAFBATH,OTHROOMS,TOTROOMS,WINDOWS,ADQINSUL,DRAFTY,FUELPOOL,SIZRFRI1,TYPERFR1,AGERFRI1,SIZRFRI2,TYPERFR2,AGERFRI2,NUMFREEZ,SIZFREEZ,AGEFRZR,STOVENFUEL,OVENUSE,AMTMICRO,NUMMEAL,DWASHUSE,WASHLOAD,WASHTEMP,EQUIPM,FUELHEAT,EQUIPAGE,PROTHERM,TEMPHOME,TEMPGONE,TEMPNITE,ELECAUX,AGECENAC,USECENAC,NUMBERAC,WWACAGE,USEWWAC,NUMCFAN,FUELH2O,WHEATAGE,WHEATSIZ,LGTOUTNUM,ESDISHW,PGASHEAT,HHSEX,HHAGE,EMPLOYHH,HOUSEHOLDER_RACE,NHSLDMEM,MONEYPY,TOTCSQFT,TOTHSQFT,TOTUSQFT,CDD65,HDD65,GALLONLP,CUFEETNG,BTUEL,BTUELSPH,BTUELCOL,BTUELWTH,BTUELRFG,BTUELOTH,BTUFO,DOLLAREL,DOLELSPH,DOLELCOL,DOLELWTH,DOLELRFG,DOLELOTH,TOTALBTU,WOODAMT,RECBATH,NUMFRIG,LPWATER,TVAUDIOEQUIP,PCOFFEQUIP,PHONE
10057,3,5,-2,-2,-2,1990,8,1,1,0,2,3,20,2,4,-2,3,22,41,-2,-2,-2,-2,-2,-2,1,0,4,4,-2,2,1,3,1,42,1,83,65,65,0,42,1,-2,-2,-2,1,1,42,2,-2,-2,1,2,25,1,4,1,5,787,787,0,1291,3611,0.0,215.0,14562.0,0.0,1589.94,0.0,3434.5,9537.56,0.0,533.0,0.0,58.2,0.0,125.71,349.1,36600.0,-2.0,0,1,0,2,2,0
10058,2,3,1,20,0,1946,6,4,2,0,4,8,50,1,4,-2,4,21,1,4,22,42,1,2,41,5,3,2,3,20,3,2,3,1,5,0,67,67,67,0,41,3,-2,-2,-2,5,1,1,3,1,0,1,2,41,1,1,5,12,1470,1470,1002,628,6009,0.0,1022.0,44339.0,0.0,2563.13,0.0,8573.68,33202.19,0.0,1147.0,0.0,66.31,0.0,221.79,858.9,149094.0,-2.0,0,2,0,12,3,2
10059,2,4,1,10,1,1932,8,4,2,0,4,8,30,1,4,-2,3,22,2,3,22,3,1,1,1,1,4,2,3,-2,4,2,3,1,2,1,72,65,72,0,2,3,-2,-2,-2,0,1,1,-2,0,-2,1,2,42,1,1,4,15,1046,1046,1303,1523,4208,0.0,896.0,35181.0,0.0,5257.25,0.0,4180.79,25742.97,0.0,874.0,0.0,130.61,0.0,103.86,639.53,127021.02,-2.0,0,2,0,8,2,2
10060,1,1,1,-2,-2,1940,8,2,1,0,3,5,41,2,3,-2,3,22,2,-2,-2,-2,-2,-2,-2,1,0,3,5,-2,1,3,3,1,3,0,68,65,68,0,-2,-2,-2,-2,-2,4,1,2,3,-2,-2,1,1,64,0,2,2,4,0,881,0,645,5951,0.0,989.0,8636.0,0.0,0.0,0.0,2059.7,6576.3,0.0,645.0,0.0,0.0,0.0,153.83,491.17,110009.0,-2.0,0,1,0,4,0,0
10061,2,4,1,20,1,1982,5,3,2,1,5,8,30,1,4,-2,4,23,2,4,21,42,-2,-2,-2,5,0,4,0,11,1,2,3,5,5,0,68,68,68,0,5,2,-2,-2,-2,4,1,5,2,0,-2,-2,2,60,1,1,1,12,3020,3020,1692,705,6203,0.0,831.0,31025.0,9471.08,3471.28,0.0,4302.72,13779.92,0.0,941.0,287.26,105.29,0.0,130.5,417.95,116203.0,-2.0,0,2,0,11,4,1
10062,2,3,1,-2,-2,1920,8,2,1,0,3,5,41,2,4,-2,3,22,41,-2,-2,-2,-2,-2,-2,5,6,3,4,-2,3,2,3,3,42,0,67,65,65,0,-2,-2,1,1,1,4,5,42,2,-2,-2,-2,1,32,2,1,2,4,160,800,400,202,8857,0.0,0.0,31674.0,0.0,154.85,10228.61,3257.98,18032.55,62550.0,1130.0,0.0,5.53,364.92,116.23,643.33,94223.68,-2.0,0,1,0,7,0,0
10063,3,7,0,10,0,2009,8,3,2,0,2,5,42,1,4,-2,4,21,1,-2,-2,-2,-2,-2,-2,5,4,2,4,13,3,3,3,5,1,0,65,65,65,0,1,3,-2,-2,-2,4,5,1,1,0,1,-2,2,22,1,1,3,18,1750,1750,0,3047,1351,0.0,0.0,71116.0,7192.39,18577.04,8523.65,4169.23,32653.69,0.0,1873.0,189.43,489.27,224.49,109.81,860.01,71116.0,-2.0,0,1,0,11,3,0
10064,3,6,0,10,0,1980,8,3,2,0,2,5,20,3,3,-2,3,22,2,-2,-2,-2,-2,-2,-2,1,3,3,3,-2,3,3,3,1,5,0,65,65,65,0,5,2,-2,-2,-2,4,1,5,3,1,-2,1,2,33,1,1,3,10,1783,1783,0,2425,2750,0.0,1091.0,46557.0,0.0,13019.71,0.0,4031.29,29506.0,0.0,1183.0,0.0,330.83,0.0,102.43,749.74,158385.0,-2.0,0,1,0,10,1,0
10065,1,2,1,20,0,1950,5,3,1,0,4,7,50,1,4,-2,3,22,2,-2,-2,-2,1,2,42,2,4,4,2,13,2,2,3,7,2,0,74,67,67,0,-2,-2,-2,-2,-2,1,2,5,1,0,-2,-2,1,76,0,1,2,5,0,2552,0,240,7914,185.0,0.0,31271.0,0.0,0.0,0.0,2413.9,28857.1,0.0,1380.0,0.0,0.0,0.0,106.53,1273.47,48167.33,4.0,0,1,1,5,0,2
10066,4,10,0,10,1,1965,7,3,2,0,2,5,30,3,1,-2,3,22,3,-2,-2,-2,-2,-2,-2,1,6,1,5,-2,-2,-2,-2,-2,5,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,2,1,41,2,0,-2,-2,2,64,2,4,4,12,0,0,1571,1724,789,0.0,260.0,21680.0,0.0,0.0,0.0,4668.21,17011.79,0.0,1016.0,0.0,0.0,0.0,218.77,797.23,48330.01,-2.0,0,1,0,8,6,0
10067,3,5,1,20,0,1979,6,3,1,1,3,6,41,2,4,-2,4,22,3,-2,-2,-2,-2,-2,-2,1,5,2,4,12,-2,-2,3,1,5,0,72,68,68,0,41,2,-2,-2,-2,0,1,2,2,1,1,1,1,47,1,2,4,21,2496,2496,1248,1662,3153,0.0,677.0,26692.0,979.73,7946.66,0.0,2904.36,14861.25,0.0,892.0,32.74,265.56,0.0,97.06,496.64,96084.99,-2.0,0,1,0,13,4,1
10068,1,2,-2,-2,-2,1972,7,2,1,0,2,4,30,3,2,-2,3,22,3,-2,-2,-2,-2,-2,-2,1,3,1,2,-2,-2,-2,3,1,3,0,70,60,68,0,3,3,-2,-2,-2,1,1,1,3,-2,-2,1,1,29,0,2,5,8,1069,1069,0,840,5124,0.0,598.0,15453.0,0.0,1739.23,0.0,1908.22,11805.55,0.0,455.0,0.0,51.21,0.0,56.19,347.6,76748.0,-2.0,0,1,0,12,2,0
10069,2,3,-2,-2,-2,1928,8,2,1,0,2,4,20,3,1,-2,3,22,1,-2,-2,-2,-2,-2,-2,5,5,-2,4,11,-2,-2,5,5,5,0,57,57,57,0,-2,-2,-2,-2,-2,0,5,1,1,-2,0,-2,1,27,1,1,1,10,0,289,867,218,8398,0.0,0.0,14231.0,7183.15,0.0,3249.69,1819.15,1979.02,0.0,581.0,293.26,0.0,132.67,74.27,80.8,14231.01,-2.0,0,1,0,0,4,0
10070,4,9,0,20,0,1959,6,3,2,0,3,6,0,1,4,-2,3,21,2,-2,-2,-2,-2,-2,-2,-2,6,3,2,11,2,3,3,1,2,0,65,65,65,0,-2,-2,-2,-2,-2,1,5,41,3,0,-2,1,2,57,1,1,3,18,0,2240,0,692,5101,0.0,429.0,28248.0,0.0,0.0,8353.21,2138.43,17756.47,0.0,1226.0,0.0,0.0,362.53,92.81,770.63,72220.61,-2.0,1,1,0,6,3,2
10071,1,1,1,10,0,1952,7,3,1,1,2,5,41,2,3,-2,4,22,2,3,22,5,-2,-2,-2,5,3,2,3,20,3,3,2,3,3,0,65,62,65,0,-2,-2,2,3,1,0,3,3,1,0,1,-2,2,49,1,1,4,17,442,1104,1104,602,5615,0.0,0.0,36573.0,0.0,820.85,0.0,6057.18,29694.97,88484.0,1758.0,0.0,39.46,0.0,291.16,1427.39,125057.0,-2.0,0,2,0,8,2,1
10072,4,8,1,10,0,1982,5,4,2,0,4,8,41,1,4,-2,3,1,1,2,1,2,1,3,41,5,2,1,1,-2,3,3,5,5,41,-2,65,60,75,0,-2,-2,3,2,1,0,5,3,2,2,-2,-2,1,36,1,3,9,10,504,2688,1344,306,7831,0.0,25.0,78479.0,16168.32,474.74,16177.46,3504.14,42154.33,0.0,2054.0,423.17,12.43,423.41,91.71,1103.29,81041.98999999999,4.0,0,2,0,9,2,1
10073,3,5,-2,-2,-2,1975,8,1,1,0,2,3,10,2,3,-2,3,22,5,-2,-2,-2,-2,-2,-2,5,4,4,2,-2,-2,-2,5,5,5,0,75,75,75,0,41,3,-2,-2,-2,2,1,3,2,-2,-2,-2,1,82,0,1,1,5,600,600,0,3717,570,0.0,61.0,23911.0,4146.68,9013.86,0.0,3701.87,7048.59,0.0,868.0,150.53,327.22,0.0,134.38,255.87,30164.0,-2.0,0,1,0,4,0,1
10074,3,5,0,-2,-2,1950,7,2,1,1,2,4,10,3,1,-2,3,22,41,-2,-2,-2,-2,-2,-2,5,3,2,2,20,2,3,3,5,41,1,72,74,70,0,41,2,-2,-2,-2,1,5,41,3,-2,-2,-2,1,47,0,2,2,11,1248,1248,0,4397,211,0.0,0.0,52698.0,3261.8,18014.86,9042.37,3853.94,18525.03,0.0,1913.0,118.41,653.96,328.25,139.9,672.48,52698.0,-2.0,0,1,0,6,5,0
10075,4,8,-2,-2,-2,1976,8,2,2,0,3,5,30,3,2,-2,3,22,1,1,3,3,-2,-2,-2,5,6,2,2,12,-2,-2,3,1,5,0,70,70,70,0,-2,-2,1,41,2,1,1,3,3,-2,0,1,1,24,1,6,2,6,249,1244,0,483,5930,0.0,438.0,21161.0,0.0,671.51,0.0,4609.9,15879.71,0.0,666.0,0.0,21.14,0.0,145.1,499.84,66056.12,1.0,0,2,0,4,4,1
10076,2,4,0,10,0,2005,8,3,2,0,3,6,30,1,4,-2,4,23,1,-2,-2,-2,-2,-2,-2,5,4,1,3,20,2,3,3,5,2,1,68,50,62,0,2,1,-2,-2,-2,0,5,2,2,1,1,-2,1,26,1,1,3,12,1296,1296,0,1185,4724,197.0,0.0,31148.0,8073.64,1422.18,7003.12,1877.71,12771.35,0.0,726.0,188.18,33.15,163.23,43.77,297.68,49204.0,2.0,0,1,0,5,4,0
10077,3,5,-2,-2,-2,1960,8,2,1,0,2,4,30,2,3,-2,3,22,3,-2,-2,-2,-2,-2,-2,1,4,3,3,-2,-2,-2,3,1,5,0,70,70,60,0,3,3,-2,-2,-2,0,1,2,3,-2,-2,2,2,43,1,1,6,12,684,684,228,1713,4038,0.0,487.0,28651.0,0.0,5573.86,0.0,4599.88,18477.27,0.0,1256.0,0.0,244.35,0.0,201.65,810.01,78569.01000000001,-2.0,0,1,0,8,3,1
10078,4,10,-2,10,0,1976,7,3,2,0,4,7,42,2,4,-2,4,22,5,-2,-2,-2,-2,-2,-2,-2,4,1,4,12,3,2,3,5,2,0,68,68,68,0,-2,-2,-2,-2,-2,0,5,41,3,-2,-2,-2,2,36,1,1,3,23,0,2112,0,198,5704,0.0,0.0,100889.0,21313.53,0.0,17680.71,6434.68,55460.08,0.0,1840.0,388.71,0.0,322.46,117.36,1011.47,100889.0,3.0,0,1,0,18,8,0
10079,3,5,0,40,1,2002,7,3,3,0,3,6,30,2,3,-2,3,1,3,-2,-2,-2,-2,-2,-2,1,4,2,3,13,2,2,3,1,3,0,74,58,74,0,3,2,-2,-2,-2,2,1,3,3,0,-9,1,1,28,1,1,4,23,2636,2636,400,1508,3251,0.0,544.0,30333.0,0.0,8051.51,0.0,2368.06,19913.43,0.0,1153.0,0.0,306.05,0.0,90.01,756.94,86092.98999999999,-2.0,0,1,0,9,8,2
10080,4,9,0,10,1,1994,6,3,1,0,2,5,60,1,4,-2,3,21,2,-2,-2,-2,1,2,2,2,3,2,3,-2,2,3,3,2,42,0,80,60,80,0,-2,-2,-2,-2,-2,3,2,42,2,1,-2,-2,1,45,1,1,3,7,0,1298,250,396,5837,717.0,0.0,26057.0,0.0,0.0,0.0,2578.51,23478.49,0.0,765.0,0.0,0.0,0.0,75.7,689.3,91557.0,-2.0,0,1,1,7,0,0
10081,3,5,0,10,0,1999,6,3,2,0,3,6,20,3,3,-2,3,21,2,-2,-2,-2,-2,-2,-2,5,6,4,3,13,2,3,3,5,42,0,70,70,70,0,42,3,-2,-2,-2,0,5,42,1,1,0,-2,1,61,0,1,2,10,1422,1422,0,4539,163,0.0,0.0,49901.0,2312.01,22042.16,7385.37,3002.37,15159.11,0.0,1812.0,83.95,800.39,268.18,109.02,550.46,49901.02,-2.0,0,1,0,7,0,1
10082,1,1,-2,10,0,1978,7,2,1,0,3,5,41,3,3,-2,3,22,3,-2,-2,-2,-2,-2,-2,-2,3,2,2,-2,2,3,3,3,41,0,55,55,55,0,42,1,-2,-2,-2,2,5,41,1,-2,-2,-2,1,54,1,1,2,12,1037,1037,0,521,6006,13.0,0.0,21148.0,0.0,537.29,6573.74,1566.56,12470.42,27877.0,987.0,0.0,25.08,306.8,73.11,582.01,50211.7,-2.0,0,1,0,7,3,1
10083,3,5,0,10,1,1972,7,3,1,1,3,6,30,2,4,-2,3,22,41,-2,-2,-2,-2,-2,-2,5,4,2,4,11,3,3,3,1,41,0,72,72,72,0,41,3,-2,-2,-2,3,1,41,2,1,-2,1,1,51,1,2,6,9,1576,1576,400,1666,3145,0.0,661.0,36024.0,0.0,8437.3,0.0,3010.27,24576.44,0.0,1268.0,0.0,296.98,0.0,105.96,865.06,103777.01,-2.0,0,1,0,9,2,1
10084,1,1,1,20,1,1988,8,4,2,1,5,9,50,1,4,-2,4,21,3,3,22,41,-2,-2,-2,5,2,2,2,20,4,1,2,3,5,1,65,55,60,0,-2,-2,2,2,1,4,3,2,3,0,1,-2,2,39,1,1,5,24,654,2943,881,393,7071,0.0,0.0,43646.0,1608.26,400.47,0.0,5300.49,36336.78,136055.0,2060.0,75.91,18.9,0.0,250.17,1715.02,179700.68999999997,-2.0,1,2,0,9,7,2
10085,1,2,0,20,1,1964,7,3,2,0,3,6,41,2,4,-2,4,1,41,-2,-2,-2,-2,-2,-2,1,6,4,6,13,2,3,2,1,5,1,62,62,68,0,3,3,-2,-2,-2,1,1,41,3,0,1,1,2,45,1,1,2,13,1692,2538,250,846,5003,0.0,962.0,15102.0,0.0,2454.38,0.0,3016.83,9630.79,0.0,1039.0,0.0,168.86,0.0,207.56,662.59,113707.01,-2.0,0,1,0,7,3,2
10086,3,5,-2,-2,-2,1980,8,3,2,0,3,6,30,2,4,-2,3,1,2,-2,-2,-2,-2,-2,-2,5,3,3,3,20,3,3,3,5,3,0,72,68,70,0,5,3,-2,-2,-2,0,5,3,2,-2,0,-2,1,56,1,1,2,20,1616,1616,0,1353,3252,0.0,0.0,44649.0,10487.23,6533.32,7298.76,2836.1,17493.6,0.0,1313.0,308.4,192.13,214.64,83.4,514.44,44649.01,-2.0,0,1,0,6,2,0
10087,2,3,1,20,0,1956,6,4,1,1,3,7,41,2,1,-2,3,1,41,1,3,3,1,1,1,5,3,1,4,-2,2,2,3,1,41,0,67,67,67,0,41,3,-2,-2,-2,3,1,1,2,0,-2,1,1,50,1,1,4,14,830,830,622,392,6674,0.0,744.0,38545.0,0.0,1124.07,0.0,4341.75,33079.19,0.0,1280.0,0.0,37.33,0.0,144.18,1098.49,114805.01,-2.0,0,2,0,17,0,2
10088,3,5,-2,10,0,1984,8,2,1,0,2,4,30,2,3,-2,3,22,41,-2,-2,-2,-2,-2,-2,5,6,2,5,-2,2,2,10,5,3,-2,71,65,69,0,3,3,-2,-2,-2,2,5,3,2,-2,-2,-2,1,32,1,2,1,5,855,428,428,1926,2645,0.0,0.0,38327.0,8936.71,6693.24,6702.05,3772.63,12222.38,0.0,1138.0,265.35,198.74,199.0,112.02,362.91,38327.01,-2.0,0,1,0,4,0,0
10089,3,6,0,10,0,1920,1,5,3,0,6,11,42,2,1,-2,3,1,42,3,1,3,1,2,42,2,2,4,2,-2,2,2,9,2,3,-2,75,60,68,0,-2,-2,3,1,1,1,5,2,2,1,-2,-2,1,64,2,2,1,12,1133,1889,2267,1545,3448,1474.0,0.0,50358.0,4135.27,3677.62,6682.43,6073.16,29789.52,0.0,1370.0,112.5,100.05,181.8,165.22,810.43,184978.0,3.0,0,2,0,14,4,1
10090,2,4,1,20,1,1993,6,4,2,2,7,11,42,2,4,-2,4,21,42,-2,-2,-2,1,2,3,5,3,3,4,13,3,3,3,1,2,1,71,64,70,0,3,3,-2,-2,-2,5,1,1,3,0,0,1,2,47,1,1,4,18,3859,3859,768,990,5483,0.0,1367.0,61361.0,0.0,13846.58,0.0,6044.92,41469.5,0.0,1740.0,0.0,392.64,0.0,171.41,1175.94,201479.0,-2.0,0,1,0,12,3,2
10091,4,10,0,20,0,2005,8,2,1,1,2,4,41,3,4,-2,3,22,3,-2,-2,-2,-2,-2,-2,1,4,2,2,13,3,3,3,1,3,1,73,50,65,0,3,1,-2,-2,-2,0,1,3,2,1,0,1,1,27,0,1,3,10,850,850,0,130,2684,0.0,336.0,30892.0,0.0,167.82,0.0,3660.07,27064.11,0.0,1335.0,0.0,7.25,0.0,158.17,1169.58,65332.0,-2.0,0,1,0,4,2,0
10092,3,7,-2,-2,-2,1975,8,2,1,0,2,4,20,2,4,-2,3,22,3,-2,-2,-2,-2,-2,-2,1,6,3,2,-2,2,3,3,1,2,0,65,50,60,0,1,2,-2,-2,-2,0,1,3,2,-2,-2,2,2,61,0,1,4,4,788,788,0,2899,2222,0.0,410.0,28337.0,0.0,9000.51,0.0,4473.17,14863.33,0.0,1028.0,0.0,326.52,0.0,162.28,539.21,70362.01000000001,-2.0,0,1,0,7,0,1
10093,1,1,-2,10,0,1990,8,2,2,0,1,3,41,2,3,-2,3,22,1,-2,-2,-2,-2,-2,-2,5,6,4,2,-2,3,3,2,3,2,0,63,63,68,0,-2,-2,1,3,1,0,5,3,2,-2,-2,-2,2,54,0,1,1,5,313,938,0,437,6699,0.0,0.0,15497.0,1825.81,267.31,5527.22,1840.12,6036.54,67264.0,522.0,61.5,9.0,186.18,61.98,203.33,82761.31,-2.0,0,1,0,5,3,2
10094,3,5,1,20,1,1993,6,5,2,1,3,8,42,3,1,-2,4,22,42,-2,-2,-2,1,4,5,1,2,2,2,30,3,2,3,1,42,0,68,68,68,0,42,3,-2,-2,-2,6,1,42,2,11,1,1,2,40,1,1,6,23,2380,2720,1570,1704,3076,0.0,814.0,64958.0,1301.86,12251.52,0.0,3859.31,47545.31,0.0,2132.0,42.73,402.11,0.0,126.67,1560.49,148393.01,1.0,0,1,0,12,5,1
10095,2,4,1,40,1,1974,4,3,2,0,3,6,50,1,4,-2,3,21,5,3,1,5,-2,-2,-2,-2,4,2,2,-2,2,1,3,2,3,1,70,56,70,0,3,1,-2,-2,-2,0,5,41,3,2,-2,-2,2,63,0,1,2,8,5600,5600,400,299,8200,1091.0,0.0,69318.0,0.0,3103.04,15979.64,10066.48,40168.84,0.0,2320.0,0.0,103.86,534.82,336.91,1344.41,168959.0,1.0,0,2,0,9,11,2
10096,4,10,-2,-2,-2,1969,5,1,1,0,2,3,30,3,3,-2,3,22,41,-2,-2,-2,-2,-2,-2,5,3,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,0,5,42,3,-2,-2,-2,1,71,0,4,2,8,0,0,496,4316,12,0.0,0.0,3688.0,0.0,0.0,1822.52,769.61,1095.87,0.0,328.0,0.0,0.0,162.09,68.45,97.46,3688.0,-2.0,0,1,0,1,0,1
10097,3,7,0,20,1,1982,8,4,5,0,3,7,20,2,3,-2,4,21,3,-2,-2,-2,1,1,1,-2,4,3,3,30,3,2,3,5,3,1,72,65,69,0,3,2,-2,-2,-2,3,5,3,2,1,-9,-2,1,41,1,1,4,19,3904,3904,1962,1893,3573,0.0,0.0,71297.0,8597.74,14396.01,16623.43,4209.32,27470.5,0.0,1503.0,181.25,303.48,350.44,88.74,579.1,71297.0,1.0,0,1,0,11,12,0
10098,3,5,-2,-2,-2,1986,7,1,1,1,2,3,20,2,4,-2,3,1,3,-2,-2,-2,-2,-2,-2,5,6,2,5,12,2,3,3,5,3,0,75,75,60,0,3,2,-2,-2,-2,1,5,2,-2,-2,0,-2,1,70,0,1,1,8,797,797,0,4402,193,0.0,0.0,19175.0,1440.52,6312.12,2320.48,2064.59,7037.29,0.0,725.0,54.47,238.66,87.74,78.06,266.08,19175.0,-2.0,0,1,0,4,2,2
10099,3,6,0,10,0,1980,5,3,2,0,3,6,41,2,3,-2,3,22,41,3,22,41,1,1,42,5,3,2,5,13,3,3,3,1,42,1,68,68,68,0,42,3,-2,-2,-2,5,5,3,2,0,-2,1,2,48,1,1,3,23,1600,1600,0,2144,2847,0.0,260.0,59311.0,0.0,12418.96,10973.28,7044.04,28874.72,0.0,1445.0,0.0,302.56,267.34,171.62,703.48,85961.0,-2.0,0,2,0,9,2,0
10100,3,6,1,10,0,1950,6,2,1,0,3,5,30,1,3,-2,4,22,3,-2,-2,-2,1,3,41,5,1,1,2,-2,3,2,4,5,2,0,72,70,72,0,2,3,-2,-2,-2,1,5,3,1,0,-2,-2,1,47,0,1,2,11,2386,2386,0,1163,4480,0.0,0.0,82611.0,15192.49,11354.26,10196.17,3379.84,42488.19,0.0,2148.0,395.04,295.24,265.12,87.88,1104.79,82610.95000000001,-2.0,0,1,0,9,3,2
10101,4,10,0,10,1,1954,8,3,1,0,3,6,30,3,2,-2,4,21,1,1,3,1,1,3,1,1,3,1,2,-2,3,3,4,5,5,0,70,55,70,0,5,1,1,3,2,5,1,5,3,0,-2,-2,2,26,1,1,4,3,1328,1328,400,1552,2244,0.0,334.0,38317.0,7309.26,3759.69,0.0,4536.01,22712.04,0.0,1286.0,245.31,126.18,0.0,152.24,762.26,72552.0,-2.0,0,2,0,7,8,0
10102,3,5,0,20,1,2004,8,5,3,1,4,9,50,2,3,-2,3,21,2,-2,-2,-2,1,2,42,5,3,2,4,20,4,3,3,1,3,0,68,68,68,0,3,3,-2,-2,-2,8,1,3,2,0,1,1,2,37,1,1,5,18,2640,2640,400,1423,3785,0.0,565.0,77067.0,0.0,16345.46,0.0,3732.68,56988.86,0.0,2042.0,0.0,433.1,0.0,98.9,1510.0,134980.0,-2.0,0,1,0,12,7,2
10103,3,5,1,20,0,1997,6,3,2,1,1,4,41,2,3,-2,5,21,41,1,3,3,-2,-2,-2,5,3,3,3,30,3,2,4,5,41,0,66,66,66,0,41,3,-2,-2,-2,4,5,41,3,0,-2,-2,1,48,0,1,3,12,1717,2819,0,830,4563,189.0,0.0,79414.0,12496.89,5739.49,10959.61,7881.71,42336.3,0.0,3078.0,484.37,222.46,424.78,305.49,1640.91,96739.0,-2.0,0,2,0,11,4,1
10104,4,8,1,10,1,1930,6,2,1,0,4,6,41,2,3,-2,3,22,42,-2,-2,-2,-2,-2,-2,5,5,2,4,13,3,3,3,1,5,0,69,69,69,0,-2,-2,2,2,1,2,1,3,2,0,0,1,1,56,1,1,3,12,465,2365,425,749,5918,0.0,712.0,24481.0,0.0,968.98,0.0,3006.07,20505.95,0.0,680.0,0.0,26.92,0.0,83.5,569.59,97461.0,2.0,0,1,0,4,3,2
10105,3,7,0,10,0,1960,8,2,2,1,6,8,41,3,4,-2,4,21,3,3,1,41,-2,-2,-2,1,4,1,4,11,1,3,3,1,3,0,65,65,70,0,3,3,-2,-2,-2,2,1,3,3,0,-9,1,2,52,1,2,1,12,2704,2704,0,3453,1262,0.0,644.0,35785.0,0.0,21117.62,0.0,4794.57,9872.81,0.0,1732.0,0.0,1022.1,0.0,232.06,477.85,101795.0,-2.0,0,2,0,15,3,2
10106,2,4,1,10,1,1965,7,2,2,1,3,5,41,1,3,-2,4,22,3,-2,-2,-2,-2,-2,-2,1,6,3,4,-2,2,1,3,1,5,0,64,62,63,0,5,2,-2,-2,-2,3,1,41,2,2,-2,1,1,45,1,1,1,12,858,1106,1540,1165,4786,0.0,324.0,20325.0,1435.13,2228.8,0.0,3428.78,13232.29,0.0,534.0,37.71,58.56,0.0,90.08,347.65,53535.0,-2.0,0,1,0,8,3,2
10107,2,4,0,10,1,1964,5,3,1,1,4,7,41,1,4,-2,4,21,2,3,1,2,2,2,5,5,3,2,2,-2,3,3,3,1,5,0,67,55,62,0,2,3,-2,-2,-2,0,1,41,3,0,-2,1,1,73,0,1,1,8,2160,2160,0,479,7079,0.0,1090.0,32172.0,0.0,2980.11,0.0,4946.04,24245.84,0.0,849.0,0.0,78.64,0.0,130.52,639.83,143897.0,-2.0,0,2,0,13,2,2
10108,1,1,0,20,0,1982,8,3,1,0,2,5,20,1,4,-2,4,21,2,-2,-2,-2,-2,-2,-2,1,3,3,3,-2,2,2,3,1,3,0,70,60,60,0,-2,-2,3,3,1,0,5,5,1,0,-2,2,1,37,2,7,3,9,530,884,0,390,6604,0.0,481.0,16524.0,0.0,439.73,6101.6,2050.52,7932.15,0.0,921.0,0.0,24.51,340.09,114.29,442.12,65827.0,-2.0,0,1,0,6,2,0
10109,3,5,1,10,0,1945,3,3,1,0,3,6,41,3,3,-2,3,22,3,-2,-2,-2,-2,-2,-2,1,3,1,2,-2,3,2,3,1,5,0,75,75,75,0,-2,-2,-2,-2,-2,4,1,5,1,2,-2,1,2,50,0,2,4,5,0,884,236,1282,3165,0.0,853.0,26293.0,0.0,0.0,0.0,2034.37,24258.63,0.0,861.0,0.0,0.0,0.0,66.62,794.38,113726.01,-2.0,0,1,0,7,0,0
10110,3,5,0,-2,-2,1985,8,3,1,0,2,5,41,1,4,-2,2,22,3,-2,-2,-2,-2,-2,-2,5,4,3,2,-2,3,3,4,5,5,0,68,68,68,0,5,1,-2,-2,-2,1,5,5,1,-2,-2,-2,1,26,1,2,4,5,672,672,0,1982,2269,0.0,0.0,37999.0,6636.62,1657.41,10476.69,1864.12,17364.15,0.0,1216.0,212.38,53.04,335.26,59.65,555.67,37998.99000000001,-2.0,0,1,0,7,0,0
10111,3,5,0,10,1,1986,6,3,2,0,2,5,30,2,4,-2,3,23,41,2,22,5,-2,-2,-2,5,5,1,3,11,2,3,3,5,41,0,78,78,78,0,3,3,-2,-2,-2,2,5,3,2,1,0,-2,1,45,1,1,2,12,2150,2150,250,3024,1141,0.0,0.0,47335.0,5444.53,17935.24,6307.56,4477.46,13170.22,0.0,1776.0,204.28,672.93,236.66,167.99,494.14,47335.01,-2.0,0,2,0,3,2,1
10112,2,3,0,10,0,1921,8,2,1,0,3,5,30,2,3,-2,3,22,1,-2,-2,-2,-2,-2,-2,5,6,1,2,-2,2,2,3,5,3,0,70,70,70,0,41,1,-2,-2,-2,0,5,41,2,0,-2,-2,1,38,1,1,2,9,1298,1298,0,1289,4337,0.0,0.0,27934.0,8183.4,1635.13,5978.75,2243.42,9893.3,0.0,762.0,223.23,44.6,163.09,61.2,269.88,27934.0,-2.0,0,1,0,6,0,0
10113,3,5,1,10,0,1940,3,3,1,1,2,5,41,2,3,-2,4,21,2,2,1,3,1,2,41,5,4,2,2,-2,4,3,3,3,5,0,70,60,60,0,41,2,-2,-2,-2,3,5,2,2,2,-2,-2,2,74,0,1,2,13,735,1043,798,853,5201,0.0,0.0,53152.0,3910.81,1510.95,7623.6,7189.45,32916.84,80856.0,1283.0,94.4,36.47,184.01,173.53,794.52,134007.65,4.0,0,3,0,3,1,2
