DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,NUMFLRS,ZNUMFLRS,NUMAPTS,ZNUMAPTS,CNFRMHUQ,ALTHUQ,REVHUQ,STORIES,CELLAR,ZCELLAR,CRAWL,ZCRAWL,CONCRETE,ZCONCRET,PCTBSTHT,ZPCTBSTH,BASEHEAT,ZBASEHEA,BASEUSE,ZBASEUSE,TYPEHUQ4,ZTYPEHQ4,NCOMBATH,NHAFBATH,BEDROOMS,ZBEDROOM,OTHROOMS,ZOTHROOM,ATTIC,ZATTIC,ATTICFIN,ZATTICFI,ATTCHEAT,ZATTCHEA,PCTATTHT,ATTICUSE,ZATTICUS,PRKGPLC1,GARSIZE,GARAGE1C,GARAGE2C,GARAGE3C,CARPORT,GARGLOC,GARGHEAT,ZGARGHEA,PRKGPLC2,GARSIZ2A,GARSIZ2B,KOWNRENT,ZKOWNREN,HUPROJ,ZHUPROJ,RENTHELP,KOWNCOND,CONDCOOP,ZCONDCOO,YEARMADE,ZYEARMAD,OCCUPY,OCCUPYY,OCCUPYM,URBRUR,ZURBRUR,UGASHERE,ZUGASHER,
1051, 11469,9,3,6,0,1315, 3649,2,99,0,999,0,1,9,9,10,1,0,0,0,0,0,9,0,1,0,1,0,9,0,1,0,2,0,5,0,1,0,0,0,0,0,9,1,0,0,9,0,0,0,0,9,9,0,0,9,9,2,0,0,0,0,0,9,0, 1,0,1,1,12,1,0,1,0
1052, 11469,9,3,6,0,1315, 3649,2,99,0,999,0,1,9,9,20,1,0,0,0,0,0,9,0,1,0,1,0,9,0,2,0,3,0,3,0,1,0,0,0,0,0,9,1,0,0,9,0,0,0,0,9,9,0,1,2,9,1,0,9,0,9,0,9,0, 1,0,0,9,99,1,0,1,0
1053, 13890,9,3,6,0,1797, 2620,2,99,0,999,0,1,9,9,10,1,0,0,0,0,0,9,0,1,0,1,0,9,0,3,1,3,0,1,0,1,0,0,0,0,0,9,1,0,1,2,0,1,0,0,1,1,0,9,9,9,1,0,9,0,9,0,9,0, 9,0,0,9,99,3,0,1,0
1054, 12579,9,3,6,0,1797, 2620,2,99,0,999,0,1,9,9,10,1,0,0,0,0,0,9,0,1,0,1,0,9,0,3,0,3,0,4,0,0,0,9,0,9,0,9,9,0,1,2,0,1,0,0,1,1,0,9,9,9,1,0,9,0,9,0,9,0, 7,0,0,9,99,2,0,1,0
1055, 22951,9,3,5,0,1643, 2932,2,99,0,999,0,0,2,1,10,0,0,1,0,0,0,9,0,9,0,9,0,9,0,1,0,3,0,3,0,1,0,0,0,2,0,0,1,0,0,9,0,0,0,0,9,9,0,0,9,9,1,0,9,0,9,0,9,0, 1,0,0,9,99,1,0,0,0
1056, 29755,9,3,5,0,1422, 3175,2,99,0,999,0,1,9,9,40,0,0,0,0,1,0,9,0,9,0,9,0,9,0,2,1,3,0,3,0,0,0,9,0,9,0,9,9,0,1,2,0,1,0,0,3,0,0,9,9,9,1,0,9,0,9,0,9,0, 6,0,0,9,99,1,0,1,0
1057, 36697,9,3,5,0,1025, 4095,2,99,0,999,0,1,9,9,20,1,0,0,0,0,0,9,0,0,0,1,0,9,0,1,0,3,0,3,0,0,0,9,0,9,0,9,9,0,0,9,0,0,0,0,9,9,0,0,9,9,1,0,9,0,9,0,9,0, 2,0,0,9,99,4,0,0,0
1058, 13851,9,1,1,0, 781, 5791,2,99,0,999,0,1,9,9,20,1,0,0,0,0,0,9,0,1,0,1,0,9,0,3,1,5,0,5,0,0,0,9,0,9,0,9,9,0,1,2,0,1,0,0,2,1,0,9,9,9,1,0,9,0,9,0,9,0, 8,0,0,9,99,2,0,0,0
1059, 20434,9,1,2,1,1216, 4298,5, 5,0, 35,0,1,9,9,99,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,1,0,1,0,9,0,9,0,9,0,9,9,0,9,9,0,0,0,0,9,9,0,9,9,9,2,0,0,0,0,0,9,0, 1,0,1,2, 7,1,0,1,0
1061, 16358,9,1,2,0,1225, 4148,3,99,0,999,0,1,9,9,20,0,0,0,0,1,0,9,0,9,0,9,0,9,0,1,1,3,0,3,0,0,0,9,0,9,0,9,9,0,0,9,0,0,0,0,9,9,0,0,9,9,2,0,0,0,1,0,9,0, 5,0,0,9,99,2,0,1,0
