DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,FUELHEAT,ZFUELHEA,DNTHEAT,EQUIPM,ZEQUIPM,EQUIPAGE,ZEQUIPAG,HEATOTH,ZHEATOTH,EQUIPAUX,ZEQUIPAU,REVERSE,WARMAIR,STEAMR,PERMELEC,PIPELESS,ROOMHEAT,WOODKILN,CARRYEL,CARRYKER,CHIMNEY,RANGE,DIFEQUIP,DKEQUIP,ELECAUX,UGASAUX,LPGAUX,FOILAUX,KEROAUX,WOODAUX,SOLARAUX,OTHERAUX,DKAUX,FURNFUEL,RADFUEL,PIPEFUEL,RMHTFUEL,HSFUEL,FPFUEL,NGFPFLUE,ZNGFPFLU,USENGFP,ZUSENGFP,RNGFUEL,DIFFUEL,EQMAMT,ZEQMAMT,ACTSOLAR,THERMAIN,ZTHERMAI,SETBACK,ZSETBACK,AUTOHEAT,ZAUTOHEA,TEMPHOME,TEMPGONE,TEMPNITE,HEATROOM,HEATNOT,ZHEATNOT
1990, 22709,9,4,9,2, 549, 1235,5, 1,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,95,95,95,0, 0,0
1991, 32616,9,3,5,0,1714, 2425,2, 5,0,9, 4,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,75,75,75,0, 0,0
1992, 17321,9,3,5,0, 915, 4914,2, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,70,68,0, 0,0
1993, 23294,9,3,5,4,3558,  410,2, 5,0,9, 4,0, 3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,75,75,72,0, 0,0
1994, 28333,9,2,3,0, 807, 6401,5, 1,0,9, 3,0, 5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,68,95,65,0, 0,0
1995,  5085,9,2,4,0, 568, 7283,2, 3,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,66,62,66,0, 0,0
1996, 12458,9,2,4,0, 653, 8031,2, 2,0,9, 6,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,77,77,77,0, 0,0
1997, 26445,9,2,3,0, 523, 6889,2, 1,0,9, 3,0,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9,99, 7,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,68,68,65,0, 0,0
1998, 22388,9,3,5,0,1577, 3082,5, 5,0,9, 5,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,60,60,60,0, 0,0
1999, 15445,9,1,2,1, 525, 6741,2, 1,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,68,67,0, 0,0
2000, 27758,9,3,7,3,1758, 3886,2, 5,0,9, 5,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,96,96,96,0, 0,0
2001,  9404,9,3,6,0,2349, 1692,2, 1,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,65,65,73,0, 0,0
2002, 22206,9,3,5,4,3717,  307,5, 5,0,9, 3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,96,96,96,0, 0,0
2003, 35033,9,3,5,0,1042, 4836,5, 1,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,68,68,68,0, 0,0
2004, 13558,9,3,7,3,2446, 2674,3, 1,0,9, 7,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,70,55,55,0, 0,0
2005, 11769,9,2,4,0, 853, 5626,2, 7,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,72,70,70,0, 0,0
2007, 11140,9,4,8,0, 722, 5685,2, 7,0,9, 8,0, 4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0, 3,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,96,96,96,0, 0,0
2008, 24423,9,3,5,4,3047,  891,2, 7,0,9, 8,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,96,96,96,0, 0,0
2009, 34939,9,3,5,4,3864,  351,3, 5,0,9, 4,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,78,76,76,0, 0,0
2010, 27453,9,3,7,0,2581, 1631,2, 7,0,9, 9,0, 5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,3,0,9,0,0,9,0,9,0,78,78,78,0, 0,0
2011, 11672,9,3,6,0,1686, 3117,1, 2,0,9, 7,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,72,72,72,0, 0,0
2012,  9684,9,3,6,0,1154, 4254,2, 5,0,9, 4,0, 2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9, 7,99,9,0,9,0,99,99,3,0,9,1,0,0,0,9,0,72,72,72,0, 0,0
2013, 13342,9,1,1,0, 610, 6068,2, 1,0,9, 2,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,66,66,66,0, 0,0
2014, 12985,9,1,2,1, 118, 8440,2, 1,0,9, 3,0, 3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,1,0,70,65,68,0, 0,0
2015, 13963,9,2,4,0, 538, 8351,2, 1,0,9, 3,0, 2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,99,99, 2,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,70,70,1, 3,0
2016, 11096,9,3,7,0,2043, 3092,2, 1,0,9, 6,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,80,75,75,0, 0,0
2017, 16564,9,3,5,4,4508,  236,3, 5,0,9, 4,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,75,75,73,0, 0,0
2018, 24791,9,2,3,0, 389, 7197,3, 1,0,9, 2,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,50,50,50,0, 0,0
2019, 45379,9,2,3,0,1022, 5438,2, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,67,67,67,0, 0,0
2020, 15256,9,2,4,0, 913, 5921,2, 1,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,69,69,69,0, 0,0
2021, 10154,9,1,1,0, 581, 5669,2, 7,0,9, 8,0,96,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,99, 3, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,1,71,60,60,1, 3,0
2022, 11980,9,1,2,0, 750, 5371,3, 1,0,9, 3,0,96,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,68,68,68,0, 0,0
2023, 24710,9,2,3,0, 489, 6829,2, 1,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,70,70,0, 0,0
2024, 12662,9,4,9,2,1156, 1030,2, 1,0,9,12,0, 5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,99, 1, 9,99,99,9,0,9,0,99,99,3,0,9,0,0,9,0,9,0,58,58,58,0, 0,0
2025, 24791,9,2,3,0, 612, 6310,2, 1,0,9, 3,0, 3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,70,70,0, 0,0
2026, 15366,9,2,3,0, 506, 6220,4, 1,0,9, 3,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,75,70,70,0, 0,0
2027, 17001,9,2,3,0, 658, 6213,2, 5,0,9, 4,0, 5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9,99, 7,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,68,65,65,0, 0,0
2028, 37711,1,4,9,2,1731, 1011,2, 1,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,65,95,95,0, 0,0
2029, 12114,9,4,8,0, 600, 7284,2, 1,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,55,60,1, 2,0
2030, 13744,9,1,1,0, 769, 5419,2, 3,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,72,68,62,1, 1,0
2031,  8359,9,1,1,0, 274, 7950,2, 7,0,9, 2,0, 5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9, 7,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,72,68,68,0, 0,0
2032, 10997,9,3,5,0,1226, 2946,2, 1,0,9, 3,0, 5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,65,65,0, 0,0
2033, 13553,9,3,5,0,1770, 2829,2, 4,0,9,11,0, 1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9,99, 7,9,0,9,0,99,99,3,0,9,1,0,0,0,9,0,70,60,60,0, 0,0
2034, 11717,9,4,8,0,1843, 3693,2, 5,0,9, 3,0, 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9,99, 7,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,72,72,72,0, 0,0
2035, 27579,9,2,4,0, 543, 8337,3, 1,0,9, 3,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,1,0,72,72,66,0, 0,0
2036, 11717,9,4,8,0, 377, 6671,2, 5,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,65,65,69,1, 2,0
2037,  8070,9,3,6,0,1256, 4404,5, 1,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,70,70,0, 0,0
2038, 20013,9,1,2,1, 829, 5071,5, 3,0,9, 2,0, 5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,96,96,96,0, 0,0
2039, 19655,9,3,5,0,1360, 3196,1, 2,0,9, 3,0, 5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,95,68,0, 0,0
2040,  9130,9,3,7,3,2919, 1544,4, 1,0,9, 7,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,75,75,75,0, 0,0
2041, 13009,9,4,8,0,1327, 4350,2, 1,0,9, 3,0, 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,99,99,99, 9,99, 1,1,0,1,0,99,99,1,0,9,1,0,1,0,2,0,65,60,60,1, 2,0
2042, 11337,9,3,6,0,1677, 2848,2, 1,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,80,80,75,0, 0,0
2043, 13185,9,3,7,3,2422, 2568,2, 1,0,9, 6,0, 1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,73,95,95,1, 1,0
2044, 10890,9,2,4,0, 673, 8364,1, 2,0,9, 3,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,72,72,72,0, 0,0
2045, 13002,9,3,6,0, 970, 4685,2, 7,0,9, 8,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,96,96,96,0, 0,0
2046,  6406,9,1,1,0, 491, 5889,1, 4,0,9, 6,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,1,0,76,76,76,0, 0,0
2047, 16474,9,4,9,2,1659, 1957,2, 5,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,68,68,68,0, 0,0
2048, 15529,9,3,5,4,3366,  423,2, 5,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,78,78,78,0, 0,0
2049, 19027,9,3,5,0,1165, 3681,1, 5,0,9, 4,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,72,70,72,0, 0,0
2050, 20168,9,3,7,3,2790, 1437,5, 5,0,9, 3,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,75,70,68,0, 0,0
2051, 38869,9,3,5,4,4388,  127,5, 5,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,78,95,80,1, 1,0
2052, 25673,9,2,3,0, 608, 6612,2, 1,0,9, 3,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,72,68,68,0, 0,0
2053, 12231,9,4,8,0, 496, 6682,2, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,68,58,58,0, 0,0
2054,  8229,8,3,6,0, 989, 4190,2, 1,0,9, 3,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,69,60,64,0, 0,0
2055,  8118,9,4,8,0,4456, 1069,2, 1,0,1, 6,0, 3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0, 1,99,3,0,9,0,0,9,0,9,0,80,80,80,1, 1,0
2056, 10891,9,4,9,2,1602,  830,2, 1,0,9, 6,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,69,69,69,0, 0,0
2057, 12236,9,1,2,0, 299, 6728,2, 3,0,9, 3,0, 4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9, 7,99,9,0,9,0,99,99,2,0,9,1,0,0,0,9,0,66,66,64,1, 1,0
2058, 19526,9,3,7,3,2743, 2238,2, 5,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,70,70,0, 0,0
2059, 16308,9,3,5,0,1069, 4331,2, 5,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,68,68,0, 0,0
2060, 45379,9,2,3,0, 978, 5486,4, 1,0,9, 3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,75,75,65,0, 0,0
2061, 27542,9,2,3,0, 969, 5453,5, 5,0,9, 3,0, 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,70,68,68,0, 0,0
2062, 33727,9,2,3,0, 859, 5978,2, 1,0,9, 3,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,70,70,70,0, 0,0
2063, 21745,9,1,2,0, 793, 5445,5, 5,0,9, 3,0, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,68,68,68,0, 0,0
2064, 20175,9,3,6,0,1294, 4374,2, 5,0,9, 4,0, 4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,68,68,68,0, 0,0
2065, 13353,9,4,8,0, 209, 7626,2, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,74,62,52,1, 1,0
2066, 11333,9,2,3,0, 550, 6827,2, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,75,75,75,0, 0,0
2067, 16192,9,1,2,0, 582, 5917,2, 5,0,9, 4,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,66,66,66,0, 0,0
2068, 14891,9,1,2,0, 704, 5587,2, 3,0,9, 3,0, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,68,68,68,0, 0,0
2069, 10872,9,3,5,0,1736, 2382,5, 5,0,9, 4,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,75,75,75,0, 0,0
2070, 13049,9,4,9,2, 916, 1064,2, 5,0,9,10,0, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,95,95,95,0, 0,0
2071, 19079,9,4,9,2,1610, 1031,3, 5,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,62,62,62,1, 1,0
2072, 12114,9,4,8,0, 144, 7648,2, 1,0,9, 2,0, 5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,1,0,70,70,67,0, 0,0
2073, 10684,9,4,9,2,1290,  906,2, 1,0,9, 6,0, 5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9,99, 7,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,59,59,59,0, 0,0
2074,  9959,9,4,9,2, 409, 2515,1, 1,0,9, 3,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,0,0,9,0,9,0,96,96,95,0, 0,0
2075, 12372,9,3,5,0,1790, 2822,2, 1,0,9, 7,0, 3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,68,68,68,1, 1,0
2076, 16659,9,2,3,0, 461, 8106,2, 7,0,9, 2,0, 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,70,68,0, 0,0
2077, 16341,1,2,3,0, 678, 6266,4, 1,0,9, 3,0, 5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,72,72,72,0, 0,0
2078, 13406,1,1,2,0, 899, 5067,2, 1,0,9, 2,0, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,1,0,2,0,65,65,65,0, 0,0
2079,  7961,9,1,1,0, 519, 5819,2, 5,0,9, 5,0, 5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99,99,99, 9, 7,99,9,0,9,0,99,99,3,0,9,1,0,0,0,9,0,55,55,55,0, 0,0
2080, 11980,9,1,2,0, 874, 5219,3, 1,0,9, 3,0, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99, 9,99,99,9,0,9,0,99,99,1,0,9,1,0,0,0,9,0,70,65,65,0, 0,0
