DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,DOLLARKR,DOLLAREL,DOLLARNG,DOLLARFO,DOLLARLP,DOLELSPH,DOLNGSPH,DOLFOSPH,DOLLPSPH,DOLKRSPH,DOLELWTH,DOLNGWTH,DOLFOWTH,DOLLPWTH,DOLKRWTH,DOLELAPL,DOLNGAPL,DOLFOAPL,DOLLPAPL,DOLKRAPL,DOLELCOL,DOLNGCOL,DOLELRFG,DOLELFZZ,DOLELCOK,DOLELDWH,DOLELCDR
5580, 12114,9,4,8,0,3115, 1602,2,   0,1079, 471,   0,   0,  92, 190,   0,   0,   0,   0, 281,   0,   0,  0, 766,  0, 0,  0,0,  84, 0,137, 96, 54, 11, 56
5581, 33310,9,3,5,4,3790,  366,5,   0, 592,   0,   0,   0,  15,   0,   0,   0,   0,  64,   0,   0,   0,  0, 248,  0, 0,  0,0, 192, 0, 73,  0, 11,  7, 46
5582, 12022,9,4,9,0, 399, 6165,2,   0, 908,   0,   0,   0, 473,   0,   0,   0,   0, 152,   0,   0,   0,  0, 254,  0, 0,  0,0,   0, 0, 29,101, 22,  0,  0
5583, 10997,9,3,5,0,1140, 2984,2,   0, 919, 250,   0,   0,   0, 188,   0,   0,   0, 246,   0,   0,   0,  0, 528, 62, 0,  0,0,  93, 0, 52, 80,  0,  0, 61
5584, 15724,9,3,5,0,1477, 3134,2,  54,1321,   0,   0, 693,  57,   0,   0, 693,  54, 287,   0,   0,   0,  0, 633,  0, 0,  0,0, 266, 0, 78, 74, 49,  9, 76
5585, 13920,9,4,9,0, 267, 4143,2,   0, 886,   0,   0,   0, 369,   0,   0,   0,   0, 174,   0,   0,   0,  0, 309,  0, 0,  0,0,   0, 0, 34,  0, 18,  8, 53
5586, 28865,9,3,5,0, 905, 4938,2,   0, 435, 820,   0,   0,   0, 667,   0,   0,   0,   0, 153,   0,   0,  0, 319,  0, 0,  0,0,  42, 0, 74,  0,  0,  8, 66
5587, 11622,9,3,5,4,3597,  404,2,   0, 803,   0,   0,   0,  64,   0,   0,   0,   0,  89,   0,   0,   0,  0, 270,  0, 0,  0,0, 262, 0,118,  0, 15,  0, 64
5588, 20013,9,1,2,1,1000, 4774,2,   0,3469,3260,   0,   0,   0,2754,   0,   0,   0,   0, 423,   0,   0,  0,2768, 83, 0,  0,0, 261, 0,440,  0, 81, 29,  0
5589, 19212,9,1,2,1,1058, 4713,5,   0, 617, 107, 398,   0,   0,   0, 246,   0,   0,   0,   0, 152,   0,  0, 396,107, 0,  0,0,   0, 0,221,  0,  0,  0,  0
5590, 16591,9,3,7,3,2294, 2699,2,   0,1243, 441,   0,   0,   0, 252,   0,   0,   0,   0, 149,   0,   0,  0, 684, 40, 0,  0,0, 340, 0,219,128,  0, 13, 65
5591,  8135,9,4,8,0,1574, 3754,2,   0, 169, 319,   0,   0,   0, 250,   0,   0,   0,   0,  52,   0,   0,  0, 126, 17, 0,  0,0,   0, 0, 43,  0,  0,  0,  0
5592, 25558,9,4,9,0,  84, 5153,5,   0, 619,   0,   0,   0, 201,   0,   0,   0,   0, 147,   0,   0,   0,  0, 222,  0, 0,  0,0,   0, 0, 49,  0, 30, 69,  0
5593, 17629,1,3,7,3,3705, 1037,2,   0,1431, 384,   0,   0,   0, 173,   0,   0,   0,   0, 211,   0,   0,  0, 950,  0, 0,  0,0, 291, 0,190,  0, 99, 21,176
5594, 19486,9,1,2,1,1105, 4568,5,   0,1347, 165, 222,   0,   0,   0, 222,   0,   0,   0, 135,   0,   0,  0, 999, 30, 0,  0,0, 153, 0,195,  0,  0,174,  0
5595,  8796,9,3,5,4,2610, 1055,2,   0, 327, 303,   0,   0,  20,  99,   0,   0,   0,   0, 158,   0,   0,  0, 143, 46, 0,  0,0,  68, 0, 96,  0,  0,  0,  0
5596, 10891,9,4,9,2,2039,  680,5,   0, 426, 126,   0,   0,  57,   0,   0,   0,   0,   0,  98,   0,   0,  0, 280, 28, 0,  0,0,   0, 0, 89,  0,  0,  0,  0
5597, 17346,9,2,3,0, 962, 5839,2,   0,1689,   0,   0,   0, 746,   0,   0,   0,   0, 273,   0,   0,   0,  0, 398,  0, 0,  0,0, 126, 0,146,  0, 21,  0,120
5598, 13789,9,2,4,0,1131, 5428,2,   0, 552, 548,   0,   0,   0, 415,   0,   0,   0,   0, 133,   0,   0,  0, 465,  0, 0,  0,0,   0, 0, 87,  0, 73,  0, 76
5599, 36057,9,2,4,0, 609, 7988,5,   0, 170, 174,   0,   0,  53,  70,   0,   0,   0,   0,  85,   0,   0,  0,  70, 19, 0,  0,0,  13, 0, 34,  0,  0,  0,  0
5600, 20385,9,3,5,0,1256, 3627,1,   0,1257,   0,   0,   0, 280,   0,   0,   0,   0, 279,   0,   0,   0,  0, 472,  0, 0,  0,0, 166, 0, 60, 39, 58, 48, 60
5601, 18158,9,3,6,0,1188, 3909,2,   0,1779,   0,   0,   0, 463,   0,   0,   0,   0, 297,   0,   0,   0,  0, 696,  0, 0,  0,0, 172, 0,151,  0, 28, 10, 86
5602, 17878,9,1,1,0, 689, 5936,2,   0, 431,   0,1307,   0,   0,   0,1004,   0,   0,   0,   0, 303,   0,  0, 367,  0, 0,  0,0,   0, 0, 64,  0, 44,  9,  0
5603,  9163,9,1,1,0, 817, 5345,2,   0,2095,   0,1111,   0,   0,   0,1111,   0,   0, 548,   0,   0,   0,  0,1200,  0, 0,  0,0,  97, 0,250,  0, 49, 17,120
5604, 25990,9,2,3,0, 648, 6659,2,   0, 852, 863,   0,   0,   0, 602,   0,   0,   0,   0, 193,   0,   0,  0, 583, 68, 0,  0,0, 120, 0,149,  0,  0,  0,  0
5605, 15336,9,3,7,0,2268, 1801,5,   0, 841,   0,   0,   0,  61,   0,   0,   0,   0, 245,   0,   0,   0,  0, 286,  0, 0,  0,0, 168, 0, 81,  0, 44,  9,  0
5606, 11806,9,1,1,0, 492, 5416,2,   0,1243,1059,   0,   0, 110, 615,   0,   0,   0,   0, 444,   0,   0,  0, 988,  0, 0,  0,0,  52, 0, 93,106, 73,  0,199
5607, 10285,9,3,6,0,1815, 2630,2,   0,1475,  14,   0,   0,  37,  12,   0,   0,   0, 548,   0,   0,   0,  0, 590,  2, 0,  0,0, 157, 0,143,124,  0,  0,  0
5608, 17686,9,1,1,0, 714, 5785,2,   0, 343, 795,   0,   0,   0, 597,   0,   0,   0,   0, 148,   0,   0,  0, 281, 50, 0,  0,0,  23, 0, 39,  0,  0,  0,  0
5609, 25493,9,1,2,0, 698, 5387,2,   0,2106,   0, 726,   0,   0,   0, 726,   0,   0,   0,   0,   0,   0,  0,1806,  0, 0,  0,0, 114, 0,186,165,113,154,112
5610,  8485,9,3,5,0,1621, 2597,2,   0, 412,1226,   0,   0,   0, 923,   0,   0,   0,   0, 239,   0,   0,  0, 211, 64, 0,  0,0,   0, 0,201,  0,  0,  0,  0
5611, 18132,9,3,7,3,2752, 1886,2,   0,1249,   0,   0, 567,   0,   0,   0, 469,   0, 293,   0,   0,   0,  0, 575,  0, 0, 98,0, 242, 0,139, 90,  0,  0, 76
5612, 45142,9,3,7,3,2996, 1347,2,   0, 895, 422,   0,   0,   0, 173,   0,   0,   0,   0, 168,   0,   0,  0, 335, 81, 0,  0,0, 347, 0,213,  0,  0,  6,  0
5613, 14527,9,3,6,0,1096, 4392,2,   0,1151,   0,   0,   0, 419,   0,   0,   0,   0, 166,   0,   0,   0,  0, 417,  0, 0,  0,0,  80, 0, 69, 74, 19,  8, 71
5614, 13804,1,3,5,4,2845,  853,4,   0,1035,   0,   0,   0, 113,   0,   0,   0,   0, 259,   0,   0,   0,  0, 424,  0, 0,  0,0, 161, 0, 78, 43, 90,  0,  0
5615, 10673,9,1,1,0, 564, 5923,2,   0, 933,   0, 850,  69,   0,   0, 644,   0,   0,   0,   0, 206,   0,  0, 686,  0, 0, 69,0,  44, 0,203,  0,  0,  0,122
5616, 23165,9,2,3,0, 586, 6473,2,   0, 721, 620,   0,   0,   0, 402,   0,   0,   0,   0, 130,   0,   0,  0, 444, 88, 0,  0,0, 135, 0,142, 42,  0, 11,  0
5617, 19833,9,2,3,0, 567, 6405,2,   0, 738, 469,   0,   0,   0, 361,   0,   0,   0,   0, 108,   0,   0,  0, 457,  0, 0,  0,0,  93, 0,188,  0, 26, 11, 78
5618, 19152,9,1,2,0,1119, 4858,2,   0, 727,1255,   0,   0,  22, 893,   0,   0,   0,   0, 252,   0,   0,  0, 444,110, 0,  0,0, 138, 0,123, 66,  0,  0,  0
5619, 11672,9,3,6,0,1726, 3083,2,   0, 400,   0,   0, 601,   0,   0,   0, 601,   0,  86,   0,   0,   0,  0, 237,  0, 0,  0,0,  43, 0, 34, 34, 15, 20, 30
5620, 17162,9,3,5,0, 946, 4781,3,   0,1150,   0,   0,   0, 413,   0,   0,   0,   0, 116,   0,   0,   0,  0, 422,  0, 0,  0,0,  94, 0,105,  0,  0, 10, 70
5621, 14916,9,4,9,0, 327, 3647,1,   0, 613,   0,   0,   0, 291,   0,   0,   0,   0,  89,   0,   0,   0,  0, 188,  0, 0,  0,0,   0, 0, 45,  0,  0,  0, 55
5622, 12105,9,3,6,0, 929, 4780,1,   0, 901,   0,   0,   0, 300,   0,   0,   0,   0, 181,   0,   0,   0,  0, 273,  0, 0,  0,0, 107, 0, 40,  0, 35,  0, 66
5623, 26892,9,3,7,3,2655, 2080,5,   0, 728,   0,   0,   0,  83,   0,   0,   0,   0, 166,   0,   0,   0,  0, 235,  0, 0,  0,0, 125, 0,119,  0, 60,  0,  0
5624, 32576,9,3,7,0,1735, 3788,2,   0, 986, 712,   0,   0,  21, 467,   0,   0,   0,   0, 204,   0,   0,  0, 663, 41, 0,  0,0, 212, 0, 90, 70,  0, 56,129
5625, 15180,9,3,5,0,1144, 4029,2,   0,1204,   0, 487,   0,   0,   0, 487,   0,   0, 296,   0,   0,   0,  0, 658,  0, 0,  0,0, 122, 0,128, 55, 48,  0, 86
5626, 16773,9,1,2,0, 371, 6463,2,   0, 922,1113,   0,   0,   0, 838,   0,   0,   0,   0, 200,   0,   0,  0, 739, 75, 0,  0,0,  20, 0,163,152,  0, 78,  0
5627, 19963,9,4,9,2,1302,  842,2,   0, 607,  63,   0,   0,  29,  42,   0,   0,   0, 116,   0,   0,   0,  0, 290, 21, 0,  0,0,  74, 0, 98,  0, 18,  0,  0
5628, 10264,9,3,5,0,1788, 2285,5,   0, 138, 308,   0,   0,   0, 102,   0,   0,   0,   0, 159,   0,   0,  0,  95, 47, 0,  0,0,   0, 0, 43,  0,  0,  0,  0
5629, 16677,9,4,9,2,1103, 1079,2,   0, 481, 467,   0,   0,   0,  94,   0,   0,   0,   0, 256,   0,   0,  0, 393,117, 0,  0,0,   0, 0, 88,  0,  0,  0,  0
5630, 19833,9,2,3,0, 349, 6779,2,   0,1051, 783,   0,   0,   0, 504,   0,   0,   0,   0, 160,   0,   0,  0, 834,119, 0,  0,0,  78, 0,139,  0,  0,  0,  0
5631,  6922,9,4,8,0,2152, 3187,2,   0, 418, 616,   0,   0,   0, 305,   0,   0,   0,   0, 244,   0,   0,  0, 346, 67, 0,  0,0,   0, 0, 72,  0,  0,  0,  0
5632, 11442,9,2,4,0, 566, 8272,2,   0,1191,   0, 480,   0,   0,   0, 480,   0,   0, 330,   0,   0,   0,  0, 695,  0, 0,  0,0,  82, 0, 84,167, 32,  0,  0
5633, 12292,9,2,3,0, 472, 6729,2,   0, 646, 865,   0,   0,   0, 615,   0,   0,   0,   0, 198,   0,   0,  0, 436, 52, 0,  0,0,  44, 0,166, 50,  0,  0,  0
5634, 21361,9,2,4,0, 519, 7909,2,   0, 493, 554,   0,   0,   0, 406,   0,   0,   0,   0,  92,   0,   0,  0, 374, 56, 0,  0,0,  28, 0, 91,  0,  0, 13,  0
5635, 18907,1,4,9,2,1788,  766,5,   0, 401,  40,   0,   0,  29,   0,   0,   0,   0,   0,  40,   0,   0,  0, 167,  0, 0,  0,0,  63, 0,142,  0, 51,  0,  0
5636, 25455,9,3,5,0,1645, 3260,2,  45, 640, 331,   0,   0,   0, 225,   0,   0,  45,   0,  86,   0,   0,  0, 396, 20, 0,  0,0, 159, 0, 85,  0,  0,  0, 52
5637, 10544,9,3,5,4,3707,  382,2,   0, 984,   0,   0,   0,  51,   0,   0,   0,   0, 176,   0,   0,   0,  0, 513,  0, 0,  0,0, 166, 0, 78, 91,  0,  0, 63
5638, 23506,9,3,7,3,2811, 1572,2,   0,2309,   0,   0,   0, 306,   0,   0,   0,   0, 400,   0,   0,   0,  0, 900,  0, 0,  0,0, 531, 0,172, 68, 36, 63,180
5639, 30884,9,3,7,0,2732, 1826,2,   0,1191, 215,   0,   0,  56,   0,   0,   0,   0,   0, 175,   0,   0,  0, 651, 40, 0,  0,0, 303, 0,181, 89,  0, 59,172
5640, 12231,9,4,8,0, 513, 6457,2,   0, 704, 550,   0,   0,   0, 389,   0,   0,   0,   0, 161,   0,   0,  0, 595,  0, 0,  0,0,   0, 0,109, 59, 26, 46, 70
5641, 15336,9,3,7,0,2858, 1560,2,   0,2410,   0,   0,   0, 333,   0,   0,   0,   0, 413,   0,   0,   0,  0, 928,  0, 0,  0,0, 425, 0,311,  0,115,  0,137
5642,  9130,9,3,7,3,2724, 1942,2,   0, 754, 274,   0,   0,   0, 161,   0,   0,   0,   0,  68,   0,   0,  0, 404, 45, 0,  0,0, 242, 0,108, 76,  0,  0,  0
5643, 12114,9,4,8,0, 755, 6333,2,   0, 636,1001,   0,   0,   0, 785,   0,   0,   0,   0, 184,   0,   0,  0, 546, 32, 0,  0,0,  31, 0, 59,118, 19, 56, 56
5644, 26445,9,2,3,0, 368, 6714,3,   0, 487, 542,   0,   0,   0, 344,   0,   0,   0,   0, 134,   0,   0,  0, 402, 64, 0,  0,0,   0, 0, 85, 83,  0,  0,  0
5645, 13571,9,1,2,0,1103, 4652,3,   0, 258,1381,   0,   0,   0,1073,   0,   0,   0,   0, 202,   0,   0,  0, 163,106, 0,  0,0,   0, 0, 95,  0,  0,  0,  0
5646, 15256,9,2,4,0, 843, 6442,2,   0,1083,1435,   0,   0,   0,1435,   0,   0,   0, 314,   0,   0,   0,  0, 611,  0, 0,  0,0,  34, 0,124, 46, 28,  0,139
5647, 16987,9,2,3,0, 742, 6038,1,   0, 831,   0,   0,1149,  21,   0,   0,1149,   0, 262,   0,   0,   0,  0, 490,  0, 0,  0,0,   0, 0, 58,  0, 62,  0, 71
5648, 19759,9,2,3,0, 674, 6610,2,   0, 422, 372,   0,   0,   0, 280,   0,   0,   0,   0,  61,   0,   0,  0, 295, 31, 0,  0,0,   0, 0,127,  0,  0,  0,  0
5649, 19789,9,1,2,0, 485, 6037,3,   0, 312,1323,   0,   0,   0,1161,   0,   0,   0,   0, 123,   0,   0,  0, 225, 39, 0,  0,0,   0, 0, 87,  0,  0,  0, 66
5650, 17426,9,2,4,0, 746, 7507,2,   0,1037, 516,   0,   0,  33, 356,   0,   0,   0,   0, 160,   0,   0,  0, 743,  0, 0,  0,0, 165, 0, 96,  0, 46, 72, 81
5651, 16152,9,4,8,0, 269, 7317,1,   0, 588, 584,   0,   0,   0, 425,   0,   0,   0,   0, 127,   0,   0,  0, 497, 32, 0,  0,0,  18, 0, 73,  0,  0,  0,100
5652, 20541,9,3,7,3,3199, 1739,2,   0, 571, 330,   0,   0,  23, 133,   0,   0,   0,   0, 126,   0,   0,  0, 272, 71, 0,  0,0, 190, 0, 86,  0,  0,  0,  0
5653, 28728,9,1,2,0, 611, 5758,2,   0, 977,1658,   0,   0,   0,1460,   0,   0,   0,   0, 155,   0,   0,  0, 716, 43, 0,  0,0,  55, 0,206,  0,  0, 22,151
5654, 20603,9,4,9,2, 517, 1301,3,   0, 437, 194,   0,   0,   0,  78,   0,   0,   0,   0,  78,   0,   0,  0, 297, 38, 0,  0,0,   0, 0,140,  0, 21,  9,  0
5655, 22312,9,2,3,0, 945, 5511,2,   0,1407, 117,   0,   0, 627, 117,   0,   0,   0, 175,   0,   0,   0,  0, 446,  0, 0,  0,0,  88, 0, 71,127, 25, 51, 50
5656, 11672,9,3,6,0, 868, 4924,2,   0, 639,   0,   0, 532,   0,   0,   0, 532,   0, 193,   0,   0,   0,  0, 290,  0, 0,  0,0, 121, 0, 35,  0, 19,  0, 41
5657, 10080,9,1,1,0, 264, 7952,2,   0,1496,   0, 715,   0,   0,   0, 715,   0,   0, 478,   0,   0,   0,  0, 947,  0, 0,  0,0,   0, 0, 71, 77, 38, 17,264
5658, 11268,9,3,6,0,1047, 4505,2, 989, 278,   0,   0,   0,   0,   0,   0,   0, 989,  83,   0,   0,   0,  0, 167,  0, 0,  0,0,   0, 0, 28,  0, 20,  0, 24
5659, 13009,1,4,8,0,1579, 3742,2,   0,1607, 457,   0,   0,   0, 345,   0,   0,   0,   0, 112,   0,   0,  0,1195,  0, 0,  0,0, 168, 0,244,  0,119,  0,178
5660, 11120,9,1,2,1,1019, 4737,2,   0,1540,   0, 914,   0,   0,   0, 722,   0,   0,   0,   0, 192,   0,  0,1148,  0, 0,  0,0, 166, 0,226,  0, 57, 25,126
5661, 13077,9,2,4,0, 631, 7110,2,   0,1476,   0,   0,   0, 636,   0,   0,   0,   0, 184,   0,   0,   0,  0, 415,  0, 0,  0,0, 114, 0,127, 19, 17,  7, 64
5662, 16396,9,2,3,0, 361, 8152,2,   0, 271,   0,1077,   0,   0,   0, 983,   0,   0,   0,   0,  94,   0,  0, 189,  0, 0,  0,0,  11, 0, 71, 38, 21,  5,  0
5663, 12746,9,1,2,0, 487, 6321,3,   0, 576,  88, 961,   0,   0,   0, 709,   0,   0,   0,   0, 252,   0,  0, 434, 88, 0,  0,0,  19, 0,123,  0, 30,  0, 78
5664, 16994,9,1,2,1, 358, 6790,2,   0,1013,   0, 791,   0,   0,   0, 791,   0,   0, 196,   0,   0,   0,  0, 610,  0, 0,  0,0,  76, 0,131,  0, 77,110,136
5665, 32962,9,3,7,3,2325, 2453,2,   0,2243, 730,   0,   0,   0, 426,   0,   0,   0,   0, 304,   0,   0,  0,1329,  0, 0,  0,0, 677, 0,237,  0, 54, 76,278
5666, 15256,9,2,4,0,1154, 5321,2,   0, 766, 520,   0,   0,   0, 349,   0,   0,   0,   0, 171,   0,   0,  0, 488,  0, 0,  0,0, 167, 0,111, 27, 21, 42, 64
5667, 15852,9,3,5,0,1696, 2952,5,   0, 333, 307,   0,   0,   0, 180,   0,   0,   0,   0,  98,   0,   0,  0, 179, 29, 0,  0,0,  62, 0, 92,  0,  0,  0,  0
5668, 20168,9,3,7,3,2713, 2270,2,   0, 673, 528,   0,   0,   0, 442,   0,   0,   0,   0,  86,   0,   0,  0, 300,  0, 0,  0,0, 209, 0,164,  0, 15,  9, 62
5669, 12954,9,3,7,3,1940, 3062,5,   0, 639,   0,   0,   0, 119,   0,   0,   0,   0, 101,   0,   0,   0,  0, 192,  0, 0,  0,0, 141, 0, 86,  0, 27,  0,  0
5670,  9610,9,1,1,0, 307, 7529,2,   0, 677,   0, 863,   0,   0,   0, 863,   0,   0, 127,   0,   0,   0,  0, 458,  0, 0,  0,0,   0, 0, 92,  0, 42, 11, 73
5671, 34981,9,3,5,0,1165, 4462,3,   0,1207,   0,   0,   0, 757,   0,   0,   0,   0, 104,   0,   0,   0,  0, 150,  0, 0,  0,0,  98, 0, 98,  0, 27,  0,  0
5672, 13342,9,1,1,0, 537, 6378,2,   0, 488,1354,   0,   0,   0,1354,   0,   0,   0, 128,   0,   0,   0,  0, 299,  0, 0,  0,0,   0, 0, 61,  0, 12, 29, 33
5673, 11717,9,4,8,0, 401, 6564,4,   0, 379, 292,   0,   0, 170,   0,   0,   0,   0,   0, 292,   0,   0,  0, 188,  0, 0,  0,0,   0, 0, 21,  0, 12, 20, 31
5674, 23356,9,3,5,0,1218, 4371,2,   0,1272,   0,   0,   0, 381,   0,   0,   0,   0, 206,   0,   0,   0,  0, 504,  0, 0,  0,0,  95, 0, 86, 83, 28,  7, 57
5675, 21022,1,4,9,2,1642, 1938,2,   0, 539, 221,   0,   0,   0, 167,   0,   0,   0,   0,  44,   0,   0,  0, 297, 10, 0,  0,0,  93, 0,149, 55, 37,  0,  0
5676, 15180,9,3,5,0,1338, 3208,2,   0, 409,   0, 501, 256,  62,   0, 501,   0,   0, 187,   0,   0,   0,  0, 130,  0, 0,256,0,   0, 0, 30,  0,  0,  0,  0
5677, 14499,9,4,9,0, 257, 4317,2,   0, 705, 331,   0,   0,   0, 241,   0,   0,   0,   0,  90,   0,   0,  0, 647,  0, 0,  0,0,   0, 0, 58, 60, 25,  9, 78
5678, 15256,9,2,4,0, 650, 8040,2,   0, 494, 431,   0,   0,   0, 312,   0,   0,   0,   0, 119,   0,   0,  0, 352,  0, 0,  0,0,  47, 0, 95, 23, 16, 39, 48
5679, 20385,9,3,5,0,1659, 2965,2,   0,1600, 331,   0,   0, 451,   0,   0,   0,   0,   0, 331,   0,   0,  0, 775,  0, 0,  0,0, 284, 0, 90, 51, 68, 65,150
5680, 13900,9,1,2,1,1031, 4713,2,   0,1308,   0, 772,   0,   0,   0, 563,   0,   0,   0,   0, 209,   0,  0,1039,  0, 0,  0,0,   0, 0,269,  0, 51,  0,126
5681,  6720,9,1,1,0, 491, 5889,2,   0, 846,   0,1123,   0,  27,   0, 826,   0,   0,   0,   0, 297,   0,  0, 699,  0, 0,  0,0,   0, 0,120,  0, 34, 59, 66
5682, 23967,9,3,7,3,2278, 2800,2,   0,1045, 197,   0,   0,   0, 143,   0,   0,   0,   0,  54,   0,   0,  0, 506,  0, 0,  0,0, 308, 0,231, 35, 37,  0, 73
5683, 22422,9,2,4,0, 638, 7092,1,   0, 394, 628,   0,   0,  19, 575,   0,   0,   0,  74,   0,   0,   0,  0, 180, 53, 0,  0,0,  53, 0, 68,  0,  0,  0, 50
5684, 13353,9,3,6,0,1779, 2645,2,   0, 973,   0,   0, 200,   0,   0,   0, 172,   0, 153,   0,   0,   0,  0, 458,  0, 0, 28,0, 243, 0,119,158,  0,  0,  0
5685, 12356,9,1,2,1, 901, 4866,5,   0, 210,  30, 260,   0,   0,   0, 111,   0,   0,   0,   0, 149,   0,  0, 170, 30, 0,  0,0,   0, 0, 40,  0,  0,  0,  0
5686, 22476,9,2,3,0, 510, 7951,4,   0, 284, 201,   0, 840,   0,   0,   0, 840,   0,   0, 201,   0,   0,  0, 220,  0, 0,  0,0,   0, 0, 64,  0, 24,  0,  0
5687,  6699,9,4,8,0, 684, 6111,2,   0, 288, 475,   0,   0,   0, 351,   0,   0,   0,   0,  89,   0,   0,  0, 225, 35, 0,  0,0,   0, 0, 63,  0,  0,  0,  0
5688, 12114,9,4,8,0, 104, 7857,3,  30, 498, 860,   0,   0,   0, 684,   0,   0,  30,   0, 176,   0,   0,  0, 329,  0, 0,  0,0,   0, 0,169, 49, 18,  8, 54
5689, 15256,9,2,4,0, 850, 6393,2,   0, 764, 607,   0,   0,  23, 408,   0,   0,   0,   0, 199,   0,   0,  0, 599,  0, 0,  0,0,  63, 0, 79,  0, 29,  0,145
5690,  9733,9,4,9,2,1655, 1963,5,   0, 298, 119,   0,   0,   0,  26,   0,   0,   0,   0,  73,   0,   0,  0, 133, 20, 0,  0,0,  94, 0, 71,  0,  0,  0,  0
5691,  7828,9,1,2,1,1085, 4686,5,   0, 518, 183, 105,   0,   0,   0,  49,   0,   0,   0,   0,  56,   0,  0, 377,183, 0,  0,0,   0, 0,141,  0,  0,  0,  0
5692, 10401,9,3,6,0,1340, 3473,1,  36, 691,   0,   0,   0,   0,   0,   0,   0,  36, 184,   0,   0,   0,  0, 290,  0, 0,  0,0, 145, 0, 72,  0, 19,  0, 71
5693, 18532,9,2,3,0, 463, 6902,2,   0, 530, 904,   0,   0,   0, 717,   0,   0,   0,   0, 149,   0,   0,  0, 431, 38, 0,  0,0,   0, 0, 99,  0,  0,  0,104
5694, 19569,9,3,5,0,1283, 3600,1,   0,1267,   0,   0,   0, 384,   0,   0,   0,   0, 234,   0,   0,   0,  0, 482,  0, 0,  0,0,  71, 0, 96, 98, 37,  0, 53
5695,  5607,9,1,1,0, 726, 5744,4,   0, 200,  93, 646,   0,   0,   0, 496,   0,   0,   0,   0, 150,   0,  0, 142, 93, 0,  0,0,   0, 0, 58,  0,  0,  0,  0
5696,  5473,9,1,1,0, 475, 5927,5,   0, 864,   0,   0,   0, 176,   0,   0,   0,   0, 287,   0,   0,   0,  0, 317,  0, 0,  0,0,  25, 0, 59, 34, 46, 59,  0
5697, 12544,9,4,9,2, 525, 2376,3,   0, 257, 145,   0,   0,   0,  46,   0,   0,   0,   0,  78,   0,   0,  0, 200, 21, 0,  0,0,   0, 0, 57,  0,  0,  0,  0
5698, 23420,9,2,3,0, 729, 6028,2,   0, 591, 705,   0,   0,   0, 593,   0,   0,   0,   0,  69,   0,   0,  0, 374, 43, 0,  0,0,  72, 0,145,  0,  0, 15,  0
5699, 13440,9,1,1,0, 303, 7576,2,   0, 607,   0, 523,  89,   0,   0, 523,   0,   0, 203,   0,   0,   0,  0, 308,  0, 0, 89,0,   0, 0, 96,  0,  0, 31, 34
5700, 20603,9,4,9,2,1002, 1849,2,   0, 880, 330,   0,   0,  45, 172,   0,   0,   0,   0, 136,   0,   0,  0, 698, 22, 0,  0,0,   0, 0,137,  0, 89,  0,  0
5701, 24248,9,3,5,0,1408, 3159,2,   0, 961, 267,   0,   0,   0, 243,   0,   0,   0, 146,   0,   0,   0,  0, 514, 24, 0,  0,0, 154, 0,147,210,  0,  0,  0
5702, 21304,9,3,7,3,2408, 2682,2,   0, 872, 258,   0,   0,   0, 128,   0,   0,   0,   0, 130,   0,   0,  0, 648,  0, 0,  0,0,  89, 0,135,  0, 37, 81,136
5703, 14936,9,2,4,0, 563, 7962,3,   0, 947, 414,   0,   0,  32, 288,   0,   0,   0,   0, 126,   0,   0,  0, 695,  0, 0,  0,0, 118, 0,102,  0, 69, 13,108
5704, 17001,9,2,3,0, 601, 6333,2,   0,1236,1039,   0,   0, 670,   0,   0,   0,   0,   0,1039,   0,   0,  0, 477,  0, 0,  0,0,  51, 0, 38,  0, 25, 34,100
5705, 11672,9,3,6,0,1804, 2634,2,   0, 962,   0,   0, 405,  73,   0,   0, 187,   0,   0,   0,   0, 132,  0, 621,  0, 0, 86,0, 107, 0,161,153, 48, 49, 55
5706,  6922,9,4,8,0,3795, 1447,5,   0, 422, 198,   0,   0,   0,  49,   0,   0,   0,   0, 149,   0,   0,  0, 307,  0, 0,  0,0,   0, 0,115,  0, 34,  0,  0
5707, 15256,9,2,4,0, 636, 8079,2,   0,1243, 907,   0,   0, 107, 559,   0,   0,   0,   0, 348,   0,   0,  0, 900,  0, 0,  0,0, 129, 0,107, 41, 42, 72,205
5708,  9307,9,3,7,0,1778, 3572,2,   0, 816, 517,   0,   0,   0, 340,   0,   0,   0,   0, 140,   0,   0,  0, 501, 37, 0,  0,0, 196, 0,119, 76,  0,  0, 84
5709, 13993,9,3,6,0,1111, 4107,2,   0, 836,   0,   0,   0, 515,   0,   0,   0,   0,  66,   0,   0,   0,  0, 146,  0, 0,  0,0,  38, 0, 71,  0, 11,  0, 48
5710, 20342,9,2,4,0, 515, 8416,2,   0, 461, 349,   0,   0,   0, 227,   0,   0,   0,   0,  72,   0,   0,  0, 336, 50, 0,  0,0,  33, 0, 92, 72,  0,  0,  0
5711, 13353,9,4,8,0,  95, 7901,3,   0, 482, 303,   0,   0,  29, 247,   0,   0,   0,   0,  56,   0,   0,  0, 362,  0, 0,  0,0,   0, 0, 91,  0, 19,  0, 79
