DOEID,NWEIGHT,MQRESULT,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,SIGNFORM,KFUELOT,FARM,TENANT,BUSINESS,OTHERUSE,BILLUG,BLPUSE,BILLFOIL,BILLKER,BILLEL,BILLUGP,BILLLPGP,BILLFOLP,BILLKERP,BILLELP
6094, 14867,9,1,2,0,1130, 4360,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6095, 33175,9,4,9,0, 258, 4219,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6096, 15807,9,2,3,0, 280, 7965,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6097, 21570,9,3,5,0,1502, 3121,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6098, 15622,9,4,8,0, 669, 6860,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6099, 28387,9,4,9,2,1827, 1773,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6100, 39666,9,2,3,0, 554, 5627,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6101, 16818,9,4,9,2,  73, 6036,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6102,  9576,9,1,2,0, 994, 4976,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6103, 23439,9,2,4,0,1526, 4832,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6104, 13754,9,4,9,0, 432, 6060,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6105, 29148,9,2,3,0, 413, 7091,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6106, 17374,9,1,2,1,1045, 4686,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6107, 11889,9,3,6,0,1249, 3634,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6108, 30577,9,3,5,0,1108, 4572,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6109,  8642,9,1,1,0, 290, 7752,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6110,  8400,9,1,1,0, 396, 6120,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6111, 12372,9,3,5,0,1557, 2906,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6112, 10395,9,1,1,0, 638, 6142,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6113, 21076,9,2,3,0, 948, 6078,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6114, 12808,9,1,2,1, 969, 4780,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6115, 32964,9,4,9,2,1693,  774,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6116, 18931,1,1,1,0, 615, 6280,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6117, 13900,9,1,2,1, 989, 4795,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6118,  8539,9,1,2,1,1027, 4743,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6119, 17629,9,3,7,3,3457, 1146,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6120, 42258,9,1,2,0, 796, 5245,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6121, 10500,9,1,1,0, 286, 8175,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6122, 19833,9,2,3,0, 330, 6845,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6123, 11120,9,1,2,1, 997, 4780,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6124, 10156,9,3,6,0,1213, 3756,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6125, 18770,9,2,4,0,1195, 5062,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6126, 30311,9,3,5,0,1220, 2949,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6127, 33128,9,3,5,4,4157,  209,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6128, 10012,9,1,1,0, 705, 5869,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6129, 19411,9,3,5,4,3564,  329,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6130,  8064,9,1,1,0, 307, 7876,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6131, 10890,9,2,4,0, 626, 8105,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6132, 16813,9,2,4,0, 755, 5821,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6133, 10193,9,3,6,0,2612, 1532,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6134, 11547,9,3,5,0, 967, 3706,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6135, 21976,9,4,9,2,1658,  841,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6136, 13856,9,3,5,0,1572, 2995,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6137, 21717,9,3,7,0,2910, 1547,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6138, 10920,9,3,5,0,1294, 3354,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6139, 16773,9,1,2,0, 548, 6175,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6140,  8094,9,1,1,0, 724, 5533,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6141, 15978,9,3,7,3,1476, 4850,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6142,  9466,9,1,1,0, 777, 5674,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6143, 20385,9,3,5,0, 891, 4970,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6144, 13440,9,1,1,0, 310, 7483,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6145, 12105,9,3,6,0,1954, 2570,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6146, 32964,9,4,9,2,1089, 1711,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6147, 16288,9,3,7,0,2565, 1759,2,1,1,0,0,1,1,0,0,0,0,1,9,9,9,9,1
6148, 17163,9,2,4,0, 587, 8273,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6149, 10673,9,1,1,0, 669, 5736,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6150, 12114,9,4,8,0, 136, 7690,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6151, 12492,9,2,3,0, 510, 6919,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6152, 14064,9,2,4,0,1388, 4743,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6153,  9684,9,3,6,0,1187, 3916,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6154, 19110,9,3,5,0,1631, 2684,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6155, 12114,9,4,8,0, 185, 7747,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6156, 31188,9,2,3,0, 635, 6685,4,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6157, 32576,9,3,7,0,1815, 3692,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6158, 12105,9,3,6,0,1827, 2624,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6159, 19110,9,3,5,0,1581, 2707,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6160, 14198,9,3,5,4,2850,  851,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6161, 16308,9,3,5,0,1926, 2872,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6162, 19644,9,2,3,0, 656, 6644,5,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6163, 22072,9,4,9,2, 312, 2092,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6164,  6699,9,4,8,0, 679, 6121,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6165, 24669,9,1,2,1,1037, 4702,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6166, 10872,9,1,2,0, 652, 5454,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6167,  8640,9,1,1,0, 491, 5888,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6168,  9497,9,4,9,2,1062, 1117,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6169, 19181,9,4,8,0,5004,  949,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6170, 41456,9,3,7,3,1775, 3763,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6171, 16407,9,2,4,0,1534, 4826,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6172, 11622,9,3,6,0,2686, 1640,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6173, 18805,1,3,7,3,2829, 1784,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6174, 11717,9,4,8,0,3446, 1527,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6175, 19779,9,4,9,2,1998, 1606,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6176,  7698,9,3,5,0,1494, 3022,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6177, 12114,9,4,8,0, 357, 6764,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6178, 14527,9,3,6,0,1655, 2697,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6179,  6149,9,1,1,0, 744, 5682,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6180, 17657,9,4,9,2, 404, 1712,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6181, 17426,9,2,4,0, 789, 7422,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6182, 14313,9,1,2,1, 358, 6789,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6183, 20289,9,1,2,1, 406, 6605,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6184, 17924,9,2,4,0, 756, 7199,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6185, 19541,9,3,6,0,1741, 2597,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6186, 16396,9,2,3,0, 433, 7774,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6187, 19212,9,1,2,1,1014, 4756,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6188,  6720,9,1,1,0, 353, 6930,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6189, 15256,9,2,4,0, 787, 6863,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6190,  9408,9,1,1,0, 283, 8223,2,1,1,0,0,1,0,0,1,1,0,1,9,1,3,9,4
6191, 11396,9,4,9,2,1165, 1022,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6192, 36732,9,3,5,4,4385,  128,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6193, 11411,9,3,7,3,1797, 3605,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6194, 13789,9,2,4,0,1318, 4865,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6195, 19152,1,1,2,0, 624, 5757,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6196, 26387,9,1,2,0, 438, 6138,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6197, 35033,9,3,5,0,1055, 4784,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6198, 11753,9,3,7,3,2223, 2772,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6199, 23822,9,2,3,0, 924, 5560,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6200, 23094,9,3,5,0, 816, 5148,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6201, 13606,9,1,2,0, 922, 5084,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6202, 14527,9,3,6,0,1040, 4522,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6203, 23433,9,4,8,0,2986, 1632,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6204, 15529,9,3,5,4,5584,   60,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6205, 18532,9,2,3,0, 464, 6898,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6206, 16863,9,1,1,0, 554, 6303,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6207, 16288,9,3,7,0,2540, 1763,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6208,  7067,9,1,1,0, 662, 5984,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6209, 16288,9,3,7,0,2590, 1629,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6210,  6523,9,3,6,0,1235, 3430,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6211, 31803,9,1,2,1,1089, 4683,5,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6212,  9458,9,1,1,0, 813, 5351,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6213,  9418,9,4,9,2,2041, 1571,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6214, 15256,9,2,4,0, 549, 7335,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6215, 12335,1,1,2,1, 996, 4782,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6216, 20685,9,1,2,1, 565, 6795,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6217, 12155,9,4,8,0,3542, 1295,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6218, 29483,9,3,5,0, 802, 5181,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6219, 19833,9,2,3,0, 433, 7583,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6220, 16619,9,4,9,2,1079, 1101,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6221, 14772,9,3,6,0,2213, 2023,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6222,  9898,9,3,5,0,1416, 3369,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6223, 16152,9,4,8,0, 209, 7622,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6224, 17033,9,4,9,2,1408, 2344,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6225, 11722,1,4,8,0, 749, 5984,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6226, 28539,9,3,5,0,1713, 2425,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6227, 34641,9,3,5,0, 875, 5009,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6228, 21841,9,3,5,0,1096, 4620,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6229,  8956,9,1,1,0, 541, 5766,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6230, 16800,9,1,1,0, 348, 6999,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6231, 23586,9,3,5,0,1205, 2956,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6232,  5878,9,3,6,0,1386, 3371,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6233, 21248,1,2,3,0, 915, 5584,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6234, 14882,9,4,8,0,1422, 4122,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6235, 10865,9,4,9,2,1532, 1075,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6236,  7408,9,1,1,0, 310, 7494,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6237, 16288,9,3,7,0,2463, 1774,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6238, 15529,9,3,5,4,5112,   87,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6239,  7961,9,1,1,0, 513, 5836,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6240, 11411,9,3,7,3,1724, 4139,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6241, 16474,9,4,9,2,1390, 2371,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6242, 22407,9,2,3,0, 715, 6529,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6243, 12108,9,4,9,2, 499, 1720,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6244, 19833,9,2,3,0, 553, 6819,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6245, 26445,9,2,3,0, 700, 6478,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6246, 15582,9,2,3,0, 747, 5756,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6247, 15978,9,3,7,3,2768, 1791,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6248, 10746,9,3,7,3,2738, 1736,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6249, 17537,9,1,2,1, 678, 5580,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6250, 14330,9,1,1,0, 467, 5946,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6251, 19071,9,2,4,0,1031, 5439,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6252, 16288,9,3,7,0,2491, 1885,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6253,  6922,9,4,8,0, 561, 5760,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6254,  7961,9,1,1,0, 599, 5625,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6255, 20705,9,3,5,4,2469,  985,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6256, 10891,9,4,9,2,1922,  720,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6257, 17033,9,4,9,2,1581, 2077,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6258, 23940,9,1,2,0, 571, 5846,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6259,  7466,9,2,4,0, 861, 5609,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6260, 17000,9,2,3,0, 743, 5545,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6261, 16482,9,4,9,2, 899, 2011,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6262, 20538,1,2,3,0, 646, 6443,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6263, 23294,1,3,5,4,3781,  367,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6264, 66258,9,3,5,4,4067,  241,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6265, 14980,9,3,5,0,1058, 3642,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6266, 14867,9,1,2,0,1018, 4818,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6267, 17926,9,2,3,0, 549, 5987,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6268, 23967,9,3,7,3,2794, 1788,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6269, 28387,9,4,9,2,1819, 1780,2,1,1,0,0,1,1,0,0,0,0,1,9,9,9,9,1
6270, 14660,9,2,3,0, 593, 6681,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6271, 10920,9,3,5,0,1371, 2804,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6272, 19071,9,2,4,0, 865, 6274,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6273, 17889,9,1,2,0, 295, 6744,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6274,  9307,9,3,7,0,1823, 3525,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6275, 10171,9,2,4,0,1243, 5236,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6276, 15822,9,3,7,3,2486, 2634,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6277, 10977,9,4,9,2, 335, 2703,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6278, 10080,9,1,1,0, 246, 8197,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6279, 23294,9,3,5,4,4038,  263,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6280, 19655,9,3,5,0,1195, 3283,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6281,  9959,9,4,9,2, 369, 2616,2,0,1,0,1,0,0,1,0,0,0,1,3,9,9,9,3
6282, 18672,9,2,4,0, 401, 8345,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6283, 19833,9,2,3,0, 509, 7274,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6284, 18569,9,1,2,1, 165, 7784,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6285, 17632,9,3,5,4,4303,  161,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6286, 25634,9,2,3,0, 720, 6522,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6287, 12022,9,4,9,0, 237, 6941,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6288, 12532,9,3,7,0,2347, 1691,4,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6289,  5918,9,3,6,0,1206, 3730,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6290, 14364,9,1,2,0, 622, 5860,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6291, 19833,9,2,3,0, 461, 7033,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6292, 17611,9,3,7,3,1449, 4677,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6293, 14156,9,2,3,0, 883, 6295,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6294, 15256,9,2,4,0, 605, 8166,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6295, 24722,9,3,7,3,2786, 2195,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6296, 21894,9,3,5,0, 931, 4877,2,1,1,0,0,1,0,0,0,0,0,1,9,9,9,9,2
6297, 11599,9,4,9,0, 147, 4622,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6298, 16482,9,4,9,2,1113, 1674,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6299, 17605,9,2,3,0, 582, 6728,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6300, 17001,9,2,3,0, 975, 5864,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6301, 11442,9,2,4,0, 923, 5845,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6302, 12857,9,3,6,0,1705, 2741,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6303, 18931,1,1,1,0, 558, 6434,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6304, 16308,9,4,8,0, 764, 5826,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6305, 22045,9,3,5,0, 957, 4353,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6306, 16677,9,4,9,2,1681,  991,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6307, 12380,9,1,1,0, 534, 5785,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6308, 12707,9,3,5,4,3883,  289,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6309, 28333,9,2,3,0, 851, 6340,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6310,  7191,9,3,6,0,1115, 4094,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6311, 12114,9,4,8,0, 199, 7674,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6312,  9466,1,1,1,0, 696, 5909,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6313,  9868,9,1,2,1, 138, 8103,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6314, 22036,9,3,7,3,2682, 1485,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6315, 21570,9,3,5,0,1331, 3211,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6316, 20208,9,3,5,0,1807, 2913,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6317, 18517,9,1,1,0, 695, 5849,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6318, 42261,1,3,7,0,2195, 1812,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6319, 17579,9,2,4,0,1498, 4851,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6320,  7165,9,1,1,0, 263, 7969,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6321, 30642,9,1,2,1, 983, 4808,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6322,  9959,9,4,9,2, 320, 2743,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6323,  9560,9,2,3,0, 583, 6371,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6324,  6008,9,3,6,0, 951, 4658,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6325,  9050,9,4,8,0, 400, 6568,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6326, 13778,9,4,9,0, 113, 5021,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6327, 24514,9,1,2,1,1130, 4643,3,1,1,0,1,0,0,1,0,0,0,0,1,9,9,9,9
6328, 22407,9,2,3,0, 714, 6531,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6329, 16308,9,3,5,0,1726, 2401,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6330, 13025,9,1,2,1, 907, 4860,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6331, 12114,9,4,8,0,1842, 3694,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6332, 18382,9,4,9,2,1703,  979,3,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6333, 22824,9,3,7,3,1742, 4006,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6334, 12707,9,3,5,4,4098,  271,1,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6335, 14875,9,2,3,0, 449, 8330,2,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6336, 38052,9,3,5,0,1705, 2441,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6337,  6922,9,4,8,0,3623, 1486,5,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6338, 15570,9,3,5,0,1012, 4667,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6339, 13450,9,2,4,0, 924, 5484,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
6340, 20977,9,4,9,0, 115, 5012,2,1,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9
